node_id,node_type,name,source_id,countries,country_codes,jurisdiction,jurisdiction_description,status,valid_until,note,original_name,former_name,address,company_type,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,service_provider,ibcRUC
10133614,entity,Touchstone Gold Limited,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Discontinued,The Panama Papers data is current through 2015,,Touchstone Gold Limited [Touchstone Investment Holdings Limited],Touchstone Investment Holdings Limited,CHEER BEST SECRETARIES LIMITED UNIT 1601; 16/F; MALAYSIA BUILDING; 50 GLOUCESTER ROAD; WANCHAI; HONG KONG.,,6004704,29-JUN-2009,12-SEP-2012,31-OCT-2013,,Mossack Fonseca,
10133693,entity,JETSTREAM AVIA HOLDINGS LTD,Panama Papers,United Kingdom,GBR,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,JETSTREAM AVIA HOLDINGS LTD [Reysam Consulting Ltd],Reysam Consulting Ltd,MARKOM MANAGEMENT LTD 2 A ST.GEORGE WHARF LONDON SW8 2LE UNITED KINGDOM,,6002136,10-OCT-2007,,,,Mossack Fonseca,
10133766,entity,MATRIX ENTERPRISES INC.,Panama Papers,Jersey,JEY,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,MATRIX ENTERPRISES INC.,,"TRIDENT TRUST COMPANY LTD. (JERSEY) P.O. BOX 398 11 BATH STREET ST. HELIER, JERSEY  JE4 8UT CHANNEL ISLANDS",,5980,06-MAR-1986,30-MAY-1989,06-JUN-1987,,Mossack Fonseca,
10133951,entity,MED-IN HOLDINGS LTD.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,MED-IN HOLDINGS LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6001780,30-JAN-2009,,,,Mossack Fonseca,
10134097,entity,Shiplink Inc.,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Shiplink Inc.,,OILFRONT LIMITED 33/F SUITE 16; ONE INTERNATIONAL FINANCE CENTER 1 HARBOUR VIEW STREET; CENTRAL; HONG KONG,,597335,16-JUL-2008,,,,Mossack Fonseca,
10134363,entity,Startac Enterprise Ltd.,Panama Papers,,,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Startac Enterprise Ltd.,,CURACAO TRUST MANAGEMENT N.V. VAN ENGELENWEG 23 P.O. BOX 3335 CURAÇAO NETHERLANDS ANTILLES,,594992,17-APR-2008,,,,Mossack Fonseca,
10134525,entity,JV FINANCE LIMITED,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,JV FINANCE LIMITED [BECKETT EDUCATION GROUP AFRICA LIMITED],BECKETT EDUCATION GROUP AFRICA LIMITED,"COLUMBIA ESTATES (C.I.) LIMITED  COLUMBIA HOUSE 10 THE PARADE ST. HELIER, JERSEY JE2 3QP CHANNEL ISLANDS *S.I.*",,594160,05-MAR-2008,,,,Mossack Fonseca,
10134549,entity,OPAL GROUP INC.,Panama Papers,United Arab Emirates,ARE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,OPAL GROUP INC.,,RYON LTD 30A STREET; UMM SEQUIM THIRD PO BOX 929005 JUMERIAH; DUBAI UNITED ARAB EMIRATES *S.I.*,,59814,17-SEP-2010,21-JAN-2015,15-JAN-2015,,Mossack Fonseca,61
10134596,entity,FLOWZONE SYSTEMS INC.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,FLOWZONE SYSTEMS INC.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,598169,22-AUG-2008,06-MAY-2014,30-APR-2014,,Mossack Fonseca,
10134636,entity,FELTHORPE PROPERTIES LIMITED,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,FELTHORPE PROPERTIES LIMITED,,PINNACLE TRUSTEES LIMITED P.O. BOX 544 14 BRITANNIA PLACE; BATH STREET ST. HELIER; JERSEY JE2 4SU CHANNEL ISLANDS UNITED KINGDOM,,6003751,07-MAY-2009,,,,Mossack Fonseca,
10134856,entity,GRANGEHURST SERVICES LIMITED,Panama Papers,Switzerland,CHE,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,GRANGEHURST SERVICES LIMITED,,"APPLEGATE FS SA 6, AVENUE DE FRONTENEX 1207 GENÈVE    SWITZERLAND",,598288,26-AUG-2008,,,,Mossack Fonseca,
10134992,entity,Voyage Digital Media Limited,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,Voyage Digital Media Limited,,PINNACLE TRUSTEES LIMITED P.O. BOX 544 14 BRITANNIA PLACE; BATH STREET ST. HELIER; JERSEY JE2 4SU CHANNEL ISLANDS UNITED KINGDOM,,6002005,10-FEB-2009,28-JAN-2014,31-OCT-2014,,Mossack Fonseca,
10135365,entity,Joint Holding Group Limited,Panama Papers,Jordan,JOR,BVI,British Virgin Islands,Dissolved,The Panama Papers data is current through 2015,,Joint Holding Group Limited,,"OFFSHORE MANAGEMENT S.A. 34 YAQOUB AMMARI STREET ABDOUN, AMMAN  JORDAN",,6006998,24-SEP-2009,19-SEP-2013,30-APR-2014,,Mossack Fonseca,
10135369,entity,TRANSMAC ENTERPRISES A.G.,Panama Papers,Jersey,JEY,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,TRANSMAC ENTERPRISES A.G.,,"TRIDENT TRUST COMPANY LTD. (JERSEY) P.O. BOX 398 11 BATH STREET ST. HELIER, JERSEY  JE4 8UT CHANNEL ISLANDS",,5999,07-MAR-1986,01-JUN-1989,07-JUN-1987,,Mossack Fonseca,
10135639,entity,TEROIS COMMERCIAL CORP.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,TEROIS COMMERCIAL CORP.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6002755,20-MAR-2009,09-NOV-2010,31-OCT-2010,,Mossack Fonseca,
10135754,entity,Milos Island Resort Ltd,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Dissolved,The Panama Papers data is current through 2015,,Milos Island Resort Ltd,,"DR. K. CHRYSOSTOMIDES & CO.  1 LAMBOUSA STREET 1095 NICOSIA, CYPRUS",,6007421,14-JAN-2008,25-FEB-2012,31-OCT-2012,,Mossack Fonseca,
10135956,entity,BRILLIANT SMART INVESTMENTS LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,BRILLIANT SMART INVESTMENTS LIMITED,,ABA SERVICES LIMITED ROOM 808; 8/F; STAR HOUSE; 3 SALISBURY ROAD; TSIM SHA TSUI KOWLOON HONG KONG,,6003959,20-JUL-2005,17-JUN-2013,30-APR-2014,,Mossack Fonseca,
10136080,entity,FRENDY INC.,Panama Papers,Luxembourg,LUX,PMA,Panama,Active,The Panama Papers data is current through 2015,,FRENDY INC.,,BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*,,59958,12-NOV-2010,,,,Mossack Fonseca,10
10136579,entity,STAR RICH TRADING LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,STAR RICH TRADING LIMITED,,WBC SECRETARIES LIMITED UNIT 1902; 19/F.; MASS MUTUAL TOWER; 38 GLOUCESTER ROAD; WANCHAI; HONG KONG. *S.I.*,,6009056,05-JAN-2010,,,,Mossack Fonseca,
10136581,entity,DELOS ENGINEERING CORP.,Panama Papers,United Arab Emirates,ARE,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,DELOS ENGINEERING CORP.,,MONFORT CAPITAL PARTNERS JLT JBC 5; OFFICE NR 3004 P.O.BOX 212442 JUMEIRAH LAKES TOWERS DUBAI; UAE,,6010305,22-FEB-2010,08-AUG-2011,31-OCT-2012,,Mossack Fonseca,
10136622,entity,SHARP FULCRUM LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,SHARP FULCRUM LIMITED,,ABA SERVICES LIMITED ROOM 808; 8/F; STAR HOUSE; 3 SALISBURY ROAD; TSIM SHA TSUI KOWLOON HONG KONG,,6004232,20-JUL-2005,,,,Mossack Fonseca,668232
10136672,entity,HOLREN ENTERPRISES INC.,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,HOLREN ENTERPRISES INC.,,LAVECO LTD. 8 INOMENON ETHNON; DESPINA SOFIA COURT SECOND FLOOR; FLAT/OFFICE 202 P.C. 6042 LARNACA; CYPRUS *S.I.*,,6001382,06-JAN-2009,,,,Mossack Fonseca,
10136812,entity,VENPORT OVERSEAS S.A.,Panama Papers,Brazil,BRA,PMA,Panama,Active,The Panama Papers data is current through 2015,,VENPORT OVERSEAS S.A.,,GOMES E BARALDI ADVOGADOS ASSOCIADOS RUA VERGUEIRO; 2087; CONJ. 1207; PARAISO; CEP: 04101-000; SÃO PAULO; SP; BRAZIL,,59400,06-AUG-2010,,,,Mossack Fonseca,27
10137004,entity,SEABRIGHT GROUP SERVICES LIMITED,Panama Papers,Malta,MLT,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,SEABRIGHT GROUP SERVICES LIMITED,,HAMELS (MALTA) LIMITED SCOTS HOUSE; 32A SOUTH STREET VALLETTA VLT 1101; MALTA ISLAND MALTA,,6010527,03-MAR-2010,,,,Mossack Fonseca,
10137013,entity,Avalon Dynamic Limited,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,Avalon Dynamic Limited,,ATLANTIQUE (BVI) LIMITED 3RD FLOOR; 37 ESPLANADE CHANNEL ISLANDS ST. HELIER JE2 3QA; JERSEY UNITED KINGDOM,,6014081,05-DEC-2005,,30-APR-2014,,Mossack Fonseca,
10137293,entity,MADEIRA SERVICES LTD.,Panama Papers,Colombia,COL,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,MADEIRA SERVICES LTD.,,"SUAREZ & ASOCIADOS CONSULTORIA EMPRESARIAL CARRERA 11D NO. 118 A  - 44   BOGOTA, COLOMBIA BOGOTA COLOMBIA",,6012731,30-MAR-1999,,,,Mossack Fonseca,318496
10137483,entity,Sino Power Construction Corporation,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Sino Power Construction Corporation,,VICTORIA SECRETARIES LIMITED ROOM 2001-04; CHINA INSURANCE GROUP BUILDING; 141 DES VOEUX ROAD; C.; HONG KONG.,,6004201,04-JUN-2009,,,,Mossack Fonseca,
10137571,entity,INTERNATIONAL BUSINESS HOLDINGS INVESTMENTS LTD.,Panama Papers,United Arab Emirates,ARE,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,INTERNATIONAL BUSINESS HOLDINGS INVESTMENTS LTD.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,595191,21-APR-2008,02-NOV-2009,31-OCT-2009,,Mossack Fonseca,
10137755,entity,RENHOLN HOLDINGS INC.,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,RENHOLN HOLDINGS INC.,,LAVECO LTD. 8 INOMENON ETHNON; DESPINA SOFIA COURT SECOND FLOOR; FLAT/OFFICE 202 P.C. 6042 LARNACA; CYPRUS *S.I.*,,6007805,12-NOV-2009,,,,Mossack Fonseca,
10137793,entity,"VICTORY PARTNERS, LTD.",Panama Papers,Switzerland,CHE,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,"VICTORY PARTNERS, LTD.",,"METZGER & VERNET RUE DU CONSEIL-GENERAL, 20 CASE POSTALE 5310 1211 GENEVE 11 SWITZERLAND",,6011861,08-MAY-1998,01-NOV-2012,31-OCT-2012,,Mossack Fonseca,278908
10137806,entity,TERRAFLORA DEVELOPMENT S.A.,Panama Papers,Uruguay,URY,PMA,Panama,Active,The Panama Papers data is current through 2015,,TERRAFLORA DEVELOPMENT S.A.,,HOSLYND CORP. S.A DR. LUIS BONAVITA 1294 UNIDAD 2207 WORLD TRADE CENTER  RUC: 21.473 836.0018 MONTEVIDEO URUGUAY,,59412,23-AUG-2010,,,,Mossack Fonseca,0
10138032,entity,General Communications Limited,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,General Communications Limited,,GAMOLIN QUINN VYZHLOV; LLP SUITE 5806; 42/5 LENINSKY PROSPEKT MOSCOW 119119  RUSSIA,,6004469,07-SEP-2009,,,,Mossack Fonseca,
10138484,entity,SPECIALIZED ASSETS LTD.,Panama Papers,Switzerland,CHE,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,SPECIALIZED ASSETS LTD.,,"NWT MANAGEMENT S.A. 10 RUE MUZY PO BOX 3501  1211 GENEVE 3, GENEVA SWITZERLAND",,6006242,25-AUG-2009,,,,Mossack Fonseca,
10138513,entity,Ceres Incorporation Limited,Panama Papers,United Arab Emirates,ARE,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Ceres Incorporation Limited,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,6004663,25-JUN-2009,,,,Mossack Fonseca,
10138604,entity,2050 Mobile Link Limited,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,2050 Mobile Link Limited,,"HERALD TRUST COMPANY LIMITED 9 CASTLE STREET ST. HELIER JE2 3RT, JERSEY UNITED KINGDOM",,6004673,16-JUL-2009,06-MAY-2014,30-APR-2014,,Mossack Fonseca,
10138921,entity,Ridge End Capital Ltd,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,Ridge End Capital Ltd [FLAMENCO GLOBAL RESOURCES CORPORATION],FLAMENCO GLOBAL RESOURCES CORPORATION,HORIZON GROUP (SERVICES) LIMITED SUITE 305; TAMIEL CENTRE 58 ELLADOS AVENUE 8020 PAPHOS; CYPRUS,,6002519,10-MAR-2009,03-DEC-2013,31-OCT-2014,,Mossack Fonseca,
10138955,entity,HIGH-GRADE PROPERTY GLOBAL LIMITED,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Dissolved,The Panama Papers data is current through 2015,,HIGH-GRADE PROPERTY GLOBAL LIMITED,,VOLAW TRUST & CORPORATE  SERVICES LIMITED TEMPLAR HOUSE; DON ROAD ST. HELIER; JERSEY JE1 2TR CHANNEL ISLANDS *S.I*,,6004888,02-JUL-2009,16-MAR-2015,30-APR-2015,,Mossack Fonseca,
10139031,entity,NOVATION SYSTEMS COMPANY LTD.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,NOVATION SYSTEMS COMPANY LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6007504,20-OCT-2009,03-MAY-2011,30-APR-2011,,Mossack Fonseca,
10139122,entity,MOBILEFLASH TECHNOLOGY LTD,Panama Papers,China,CHN,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,MOBILEFLASH TECHNOLOGY LTD,,SHENZHEN  RICHFUL WEIYE INVESTMENT  CONSULTANTS LIMITED ROOM 1402; HUALE BUILDING; SHENNAN ROAD EAST; LUOHU DISTRICT; SHENZHEN CITY; GUANGDONG PROVINCE; PEOPLE' S REPUBLIC OF CHINA,,6003221,17-APR-2009,,31-OCT-2011,,Mossack Fonseca,
10139401,entity,PRESTON ASSETS HOLDING INC,Panama Papers,Singapore,SGP,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,PRESTON ASSETS HOLDING INC,,"MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",,6011059,30-NOV-2007,,,,Mossack Fonseca,
10139540,entity,Corporate Finance Solutions Inc.,Panama Papers,,,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Corporate Finance Solutions Inc.,,CURACAO TRUST MANAGEMENT N.V. VAN ENGELENWEG 23 P.O. BOX 3335 CURAÇAO NETHERLANDS ANTILLES,,6010189,16-FEB-2010,,,,Mossack Fonseca,
10139588,entity,IDONIA  GLOBAL S.A.,Panama Papers,Gibraltar,GIB,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,IDONIA  GLOBAL S.A.,,CASTELLUM SECRETARIES LTD.  SUITE 51 VICTORIA HOUSE 26 MAIN STREET GIBRALTAR,,6001140,02-JAN-2009,01-NOV-2012,31-OCT-2012,,Mossack Fonseca,
10139934,entity,PRIVATEL GLOBAL LTD.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,PRIVATEL GLOBAL LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6009344,12-JAN-2010,01-NOV-2013,31-OCT-2013,,Mossack Fonseca,
10140026,entity,BROWN IMPORT-EXPORT CORP,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,BROWN IMPORT-EXPORT CORP,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6007717,25-NOV-2009,,,,Mossack Fonseca,
10140122,entity,FUTURE PLAN INVEST LIMITED,Panama Papers,Mauritius,MUS,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,FUTURE PLAN INVEST LIMITED,,"MINERVA FIDUCIARY SERVICES (MAURITIUS) LIMITED SUITE 2004, LEVEL 2 ALEXANDER HOUSE 35 CYBERCITY EBENE MAURITIUS PORT LOUIS MAURITIUS",,6004933,02-JUL-2009,,,,Mossack Fonseca,
10140126,entity,TEMERIDGE INVEST & TRADE CORP.,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,TEMERIDGE INVEST & TRADE CORP.,,LAVECO LTD. 8 INOMENON ETHNON; DESPINA SOFIA COURT SECOND FLOOR; FLAT/OFFICE 202 P.C. 6042 LARNACA; CYPRUS *S.I.*,,6007887,11-NOV-2009,,,,Mossack Fonseca,
10140238,entity,COMPEDIUM LTD,Panama Papers,United Kingdom,GBR,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,COMPEDIUM LTD,,PATERNOSTER HOUSE 65 ST PAUL'S CHURCHYARD EC4M 8AB LONDON UNITED KINGDOM,,6013389,01-JUL-2010,02-MAY-2013,30-APR-2013,,Mossack Fonseca,
10140668,entity,TAYLOR BROTHERS INVESTMENTS LTD,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Inactivated,The Panama Papers data is current through 2015,,TAYLOR BROTHERS INVESTMENTS LTD [Treibreu Finance Ltd],Treibreu Finance Ltd,PINNACLE TRUSTEES LIMITED P.O. BOX 544 14 BRITANNIA PLACE; BATH STREET ST. HELIER; JERSEY JE2 4SU CHANNEL ISLANDS UNITED KINGDOM,,6004173,29-MAY-2009,01-OCT-2013,31-OCT-2014,,Mossack Fonseca,
10140800,entity,GREAT ALLIANCE INTERNATIONAL LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,GREAT ALLIANCE INTERNATIONAL LIMITED,,"CONFLUENCE MANAGEMENT CONSULTING LIMITED 12/F, KAM SANG BLDG. 255-257 DES VOEUX ROAD CENTRAL HONG KONG",,6004004,20-MAY-2009,,,,Mossack Fonseca,
10141047,entity,Brechin Holdings Ltd.,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,Brechin Holdings Ltd.,,ANDREW BAKER ANIMAL MEDICAL CENTRE; G/F; 28 MOSQUE STREET; MID LEVELS; HONG KONG,,6005714,30-JUL-2009,,,,Mossack Fonseca,
10141057,entity,DUVERA SERVICES GROUP LTD.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,DUVERA SERVICES GROUP LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6012838,02-JUN-2010,01-NOV-2011,31-OCT-2011,,Mossack Fonseca,
10141107,entity,TLGSYS CORPORATION,Panama Papers,Cyprus,CYP,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,TLGSYS CORPORATION,,LAVECO LTD. 8 INOMENON ETHNON; DESPINA SOFIA COURT SECOND FLOOR; FLAT/OFFICE 202 P.C. 6042 LARNACA; CYPRUS *S.I.*,,6003641,29-APR-2009,06-NOV-2014,31-OCT-2014,,Mossack Fonseca,
10141470,entity,COLLETTE EQUITIES LIMITED,Panama Papers,Jersey,JEY,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,COLLETTE EQUITIES LIMITED,,UNITED VENTURES LIMITED CHARTER PLACE 23-27 SEATON PLACE ST HELIER JERSEY JE1 1JY,,6010829,16-MAR-2010,,,,Mossack Fonseca,
10142094,entity,MLS LED INTERNATIONAL LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,MLS LED INTERNATIONAL LIMITED,,ABA SERVICES LIMITED ROOM 808; 8/F; STAR HOUSE; 3 SALISBURY ROAD; TSIM SHA TSUI KOWLOON HONG KONG,,6021591,18-JUL-2011,04-MAY-2015,30-APR-2015,,Mossack Fonseca,
10142248,entity,SELORA ENTERPRISES LTD.,Panama Papers,Russia,RUS,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,SELORA ENTERPRISES LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,6020883,12-MAY-2011,,,,Mossack Fonseca,
10142425,entity,MANFRED TRADING ASSETS LTD.,Panama Papers,United Arab Emirates,ARE,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,MANFRED TRADING ASSETS LTD.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,6014240,05-AUG-2010,13-APR-2015,30-APR-2016,,Mossack Fonseca,
10142573,entity,MAGIC WAY TECHNOLOGY LTD.,Panama Papers,China,CHN,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,MAGIC WAY TECHNOLOGY LTD.,,NASCENCE BUSINESS CONSULTANTS CO; .LTD ROOM 703; BLOCK A; YOUSHIGE MANSION; NO.8 GUANGQUMEN WAI STREET; CHAOYANG DISTRICT; BEIJING; CHINA,,6019942,01-APR-2011,01-NOV-2012,31-OCT-2012,,Mossack Fonseca,
10142812,entity,H.C. Holdings Limited,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,H.C. Holdings Limited,,HO TAK SANG & CO. RM 303; EAST OCEAN CENTRE; 98 GRANVILLE ROAD; TSIMSHATSUI EAST; KOWLOON; HONG KONG,,6010660,10-MAR-2010,,,,Mossack Fonseca,
10142897,entity,SEAVIEW DEVELOPMENT EQUITIES LIMITED,Panama Papers,Lebanon,LBN,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,SEAVIEW DEVELOPMENT EQUITIES LIMITED,,ABOUHAMAD; MERHEB; NOHRA; CHAMOUN; CHEDID LAW FIRM ASHRAFIEH; 22SHEBARO STRT; WARDE BLDG P.O.BOX 165126 BEIRUT; LEBANON,,6008302,30-NOV-2009,,,,Mossack Fonseca,
10143553,entity,TOWN MEAD INVESTMENTS LIMITED,Panama Papers,Switzerland,CHE,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,TOWN MEAD INVESTMENTS LIMITED,,"NWT MANAGEMENT S.A. 10 RUE MUZY PO BOX 3501  1211 GENEVE 3, GENEVA SWITZERLAND",,6024776,08-APR-1998,19-MAR-2015,31-OCT-2015,,Mossack Fonseca,275748
10143838,entity,Buddy & Co. Limited,Panama Papers,United States,USA,BVI,British Virgin Islands,Defaulted,The Panama Papers data is current through 2015,,Buddy & Co. Limited,,HSBC PRIVATE BANK 1441 BRICKELL AVENUE; 17TH FLOOR MIAMI; FLORIDA 33131   U.S.A.,,6021394,15-JUN-2011,01-NOV-2013,31-OCT-2013,,Mossack Fonseca,
10143962,entity,"Future International Energy Services (Group) Co., Ltd.",Panama Papers,China,CHN,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,"Future International Energy Services (Group) Co., Ltd.",,QING DAO GAO BAO INVESTMENT CONSULTANT LIMITED ROOM 603; TIMES SQUARE; NO.52; HONG KONG MIDDLE ROAD; QING DAO CITY; SHANG DONG PROVINCE; CHINA QINGDAO PEOPLE'S REPUBLIC OF CHINA,,6014622,18-AUG-2010,,,,Mossack Fonseca,
10143992,entity,TRIS TREASURES S.A.,Panama Papers,United Arab Emirates,ARE,BVI,British Virgin Islands,Active,The Panama Papers data is current through 2015,,TRIS TREASURES S.A.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,6016518,19-JAN-2011,,,,Mossack Fonseca,
10144153,entity,REGENCY BELLE CORP.,Panama Papers,Malta,MLT,BVI,British Virgin Islands,Resigned as agent,The Panama Papers data is current through 2015,,REGENCY BELLE CORP.,,HAMELS (MALTA) LIMITED SCOTS HOUSE; 32A SOUTH STREET VALLETTA VLT 1101; MALTA ISLAND MALTA,,6015048,08-SEP-2010,08-APR-2013,30-APR-2013,,Mossack Fonseca,
10144217,entity,NICE WISDOM LIMITED,Panama Papers,Hong Kong,HKG,BVI,British Virgin Islands,Changed agent,The Panama Papers data is current through 2015,,NICE WISDOM LIMITED,,SMARTFAITH SERVICES LIMITED UNIT 601; 6TH FLOOR; BEAUTIFUL GROUP TOWER; 77 CONNAUGHT ROAD CENTRAL HONG KONG,,6014931,02-SEP-2010,03-DEC-2015,30-APR-2016,,Mossack Fonseca,
