start_node_id,end_node_id,rel_type,link,status,start_date,end_date,source_id
12025328,10000202,officer_of,shareholder of,,12-APR-2006,27-MAY-2009,Panama Papers
12025667,10176740,officer_of,shareholder of,,19-FEB-2001,04-SEP-2007,Panama Papers
12025910,10102975,officer_of,shareholder of,,22-APR-2003,29-DEC-2009,Panama Papers
12025961,10111488,officer_of,shareholder of,,30-MAR-2004,23-JAN-2009,Panama Papers
12026733,10024922,officer_of,shareholder of,,20-JUN-2012,,Panama Papers
12027283,10174184,officer_of,shareholder of,,28-MAR-1995,28-DEC-2001,Panama Papers
12028506,10070233,officer_of,shareholder of,,24-MAR-2004,22-DEC-2009,Panama Papers
12028511,10070233,officer_of,shareholder of,,24-MAR-2004,22-DEC-2009,Panama Papers
12029084,10021321,officer_of,shareholder of,,07-MAR-2007,,Panama Papers
12029113,10188801,officer_of,shareholder of,,07-FEB-2007,,Panama Papers
12029254,10190418,officer_of,shareholder of,,27-NOV-2007,,Panama Papers
12029369,10190418,officer_of,shareholder of,,27-NOV-2007,,Panama Papers
12029458,10019184,officer_of,shareholder of,,29-OCT-2007,,Panama Papers
12029937,10023491,officer_of,shareholder of,,06-NOV-2006,,Panama Papers
12030058,10022197,officer_of,shareholder of,,19-MAY-2006,,Panama Papers
12030808,10040960,officer_of,shareholder of,,16-NOV-1999,,Panama Papers
12030968,10041934,officer_of,shareholder of,,10-DEC-2002,,Panama Papers
12033378,10058135,officer_of,shareholder of,,21-APR-1991,25-MAY-2007,Panama Papers
12033527,10062967,officer_of,shareholder of,,30-JUN-1994,16-NOV-1995,Panama Papers
12034462,10135754,officer_of,shareholder of,,26-OCT-2009,,Panama Papers
12034551,10073935,officer_of,shareholder of,,15-SEP-1997,18-FEB-2004,Panama Papers
12035008,10074214,officer_of,shareholder of,,16-MAR-1998,29-DEC-1999,Panama Papers
12035452,10081113,officer_of,shareholder of,,27-JUN-2001,23-APR-2009,Panama Papers
12035856,10079744,officer_of,shareholder of,,06-APR-1998,16-JUN-2009,Panama Papers
12036036,10200769,officer_of,shareholder of,,05-MAY-1999,01-APR-2007,Panama Papers
12036077,10089858,officer_of,shareholder of,,29-DEC-2006,,Panama Papers
12036141,10080818,officer_of,shareholder of,,02-NOV-1999,02-APR-2004,Panama Papers
12036625,10081608,officer_of,shareholder of,,15-MAY-1998,,Panama Papers
12036753,10085165,officer_of,shareholder of,,23-JUN-1999,29-DEC-2009,Panama Papers
12036754,10085165,officer_of,shareholder of,,23-JUN-1999,29-DEC-2009,Panama Papers
12037099,10077786,officer_of,shareholder of,,05-FEB-1999,,Panama Papers
12037227,10095079,officer_of,shareholder of,,13-MAR-2002,13-MAR-2002,Panama Papers
12037330,10090523,officer_of,shareholder of,,07-DEC-2000,,Panama Papers
12037820,10086337,officer_of,shareholder of,,25-JAN-2001,,Panama Papers
12037997,10091522,officer_of,shareholder of,,30-AUG-2001,31-OCT-2007,Panama Papers
12039316,10092362,officer_of,shareholder of,,30-NOV-2007,20-JUN-2010,Panama Papers
12039319,10092362,officer_of,shareholder of,,30-NOV-2007,20-JUN-2010,Panama Papers
12039990,10089176,officer_of,shareholder of,,28-OCT-2004,01-JAN-2005,Panama Papers
12040682,10018059,officer_of,shareholder of,,28-OCT-2009,,Panama Papers
12041616,10105338,officer_of,shareholder of,,18-JUL-2003,,Panama Papers
12042218,10111432,officer_of,shareholder of,,15-JUL-1998,20-DEC-2007,Panama Papers
12042433,10181108,officer_of,shareholder of,,22-FEB-1999,26-JUN-2001,Panama Papers
12042438,10181108,officer_of,shareholder of,,22-FEB-1999,26-JUN-2001,Panama Papers
12042556,10102148,officer_of,shareholder of,,19-MAY-2004,21-DEC-2006,Panama Papers
12042743,10185180,officer_of,shareholder of,,28-MAY-2001,,Panama Papers
12043202,10107893,officer_of,shareholder of,,15-JUN-2004,,Panama Papers
12044129,10106481,officer_of,shareholder of,,20-DEC-2004,02-DEC-2009,Panama Papers
12044368,10175633,officer_of,shareholder of,,29-FEB-1996,17-DEC-2001,Panama Papers
12044580,10206930,officer_of,shareholder of,,17-JAN-2006,,Panama Papers
12045756,10181647,officer_of,shareholder of,,,,Panama Papers
12046592,10201976,officer_of,shareholder of,,06-FEB-2007,30-MAR-2009,Panama Papers
12047018,10001045,officer_of,shareholder of,,23-JUL-2004,10-MAY-2007,Panama Papers
12047337,10002147,officer_of,shareholder of,,21-MAR-2007,,Panama Papers
12047489,10001460,officer_of,shareholder of,,14-SEP-2006,,Panama Papers
12047797,10013293,officer_of,shareholder of,,03-MAY-2005,02-MAR-2010,Panama Papers
12047815,10013293,officer_of,shareholder of,,03-MAY-2005,02-MAR-2010,Panama Papers
12048619,10150924,officer_of,shareholder of,,11-JUN-2002,06-NOV-0009,Panama Papers
12048656,10210635,officer_of,shareholder of,,23-OCT-2002,31-DEC-2009,Panama Papers
12049642,10015060,officer_of,shareholder of,,14-JUN-1999,,Panama Papers
12050005,10020687,officer_of,shareholder of,,12-SEP-2001,,Panama Papers
12050798,10116979,officer_of,shareholder of,,14-SEP-2005,,Panama Papers
12050798,10174732,officer_of,shareholder of,,08-APR-2004,02-JUL-2010,Panama Papers
12051082,10033452,officer_of,shareholder of,,14-OCT-2003,,Panama Papers
12051402,10194653,officer_of,shareholder of,,07-MAR-2005,,Panama Papers
12051905,10032668,officer_of,shareholder of,,01-NOV-2003,,Panama Papers
12052051,10026185,officer_of,shareholder of,,08-MAY-2002,,Panama Papers
12052105,10032927,officer_of,shareholder of,,02-NOV-2004,02-NOV-2004,Panama Papers
12052196,10043832,officer_of,shareholder of,,05-AUG-2005,,Panama Papers
12052545,10032927,officer_of,shareholder of,,02-NOV-2004,,Panama Papers
12052970,10194731,officer_of,shareholder of,,04-DEC-2004,,Panama Papers
12053532,10127827,officer_of,shareholder of,,05-SEP-2007,17-JAN-2008,Panama Papers
12054839,10038178,officer_of,shareholder of,,07-APR-2005,,Panama Papers
12055024,10034550,officer_of,shareholder of,,05-JAN-2005,,Panama Papers
12055026,10034550,officer_of,shareholder of,,05-JAN-2005,,Panama Papers
12055061,10038833,officer_of,shareholder of,,03-JAN-2005,,Panama Papers
12055063,10038833,officer_of,shareholder of,,03-JAN-2005,,Panama Papers
12055249,10045399,officer_of,shareholder of,,21-APR-2005,,Panama Papers
12055321,10044300,officer_of,shareholder of,,23-JUN-2005,,Panama Papers
12055390,10031835,officer_of,shareholder of,,08-SEP-2004,,Panama Papers
12055908,10022112,officer_of,shareholder of,,28-MAY-2001,,Panama Papers
12056208,10194558,officer_of,shareholder of,,04-AUG-2006,,Panama Papers
12056611,10033119,officer_of,shareholder of,,13-JAN-2005,,Panama Papers
12056691,10045107,officer_of,shareholder of,,07-JUL-2006,,Panama Papers
12056774,10044840,officer_of,shareholder of,,11-MAY-2007,,Panama Papers
12056892,10046432,officer_of,shareholder of,,27-JUN-2005,,Panama Papers
12058218,10042392,officer_of,shareholder of,,06-FEB-2006,03-NOV-2015,Panama Papers
12058238,10040018,officer_of,shareholder of,,12-MAY-2005,,Panama Papers
12059586,10031595,officer_of,shareholder of,,10-FEB-2004,,Panama Papers
12060122,10051575,officer_of,shareholder of,,26-SEP-2007,,Panama Papers
12060712,10044898,officer_of,shareholder of,,20-OCT-2006,,Panama Papers
12061158,10046497,officer_of,shareholder of,,26-OCT-1998,29-NOV-2007,Panama Papers
12061256,10049307,officer_of,shareholder of,,14-FEB-2007,,Panama Papers
12061385,10052353,officer_of,shareholder of,,17-FEB-2007,,Panama Papers
12062063,10049325,officer_of,shareholder of,,06-JUL-2007,,Panama Papers
12062465,10051213,officer_of,shareholder of,,21-NOV-2007,,Panama Papers
12062600,10053137,officer_of,shareholder of,,26-JUN-2008,,Panama Papers
12063583,10049801,officer_of,shareholder of,,10-MAR-2007,,Panama Papers
12063609,10193014,officer_of,shareholder of,,07-MAR-2008,,Panama Papers
12063613,10193014,officer_of,shareholder of,,07-MAR-2008,,Panama Papers
12063643,10053014,officer_of,shareholder of,,21-FEB-2008,,Panama Papers
12063686,10195106,officer_of,shareholder of,,06-MAR-2007,,Panama Papers
12063904,10054296,officer_of,shareholder of,,08-JUL-2008,,Panama Papers
12064043,10052157,officer_of,shareholder of,,03-APR-2008,08-JUN-2009,Panama Papers
12064115,10053856,officer_of,shareholder of,,25-FEB-2008,,Panama Papers
12064190,10065224,officer_of,shareholder of,,31-OCT-2008,,Panama Papers
12064603,10193014,officer_of,shareholder of,,07-MAR-2008,,Panama Papers
12065425,10056001,officer_of,shareholder of,,29-JUL-2008,,Panama Papers
12065541,10053503,officer_of,shareholder of,,14-MAR-2008,,Panama Papers
12065542,10053503,officer_of,shareholder of,,14-MAR-2008,,Panama Papers
12065784,10192862,officer_of,shareholder of,,28-DEC-2007,,Panama Papers
12065837,10056001,officer_of,shareholder of,,29-JUL-2008,,Panama Papers
12066694,10087735,officer_of,shareholder of,,04-JUN-2009,,Panama Papers
12069469,10158801,officer_of,shareholder of,,30-JAN-2012,,Panama Papers
12070689,10163457,officer_of,shareholder of,,05-JUL-2012,,Panama Papers
12070872,10111288,officer_of,shareholder of,,09-OCT-2009,,Panama Papers
12071095,10134549,officer_of,shareholder of,,17-SEP-2010,,Panama Papers
12071557,10107675,officer_of,shareholder of,,30-OCT-2009,,Panama Papers
12071586,10161671,officer_of,shareholder of,,21-JUN-2005,20-MAR-2012,Panama Papers
12071795,10046824,officer_of,shareholder of,,14-FEB-2006,,Panama Papers
12072002,10169529,officer_of,shareholder of,,07-JAN-2014,,Panama Papers
12072070,10161514,officer_of,shareholder of,,26-NOV-2010,,Panama Papers
12072072,10161514,officer_of,shareholder of,,26-NOV-2010,,Panama Papers
12072382,10161342,officer_of,shareholder of,,18-MAR-2004,12-NOV-2007,Panama Papers
12072479,10209154,officer_of,shareholder of,,17-AUG-2012,,Panama Papers
12072726,10161917,officer_of,shareholder of,,08-MAR-2012,,Panama Papers
12073928,10170281,officer_of,shareholder of,,12-NOV-2013,28-JAN-2014,Panama Papers
12074167,10210734,officer_of,shareholder of,,12-MAR-2014,,Panama Papers
12074202,10169098,officer_of,shareholder of,,23-SEP-2010,20-JAN-2014,Panama Papers
12074775,10189516,officer_of,shareholder of,,01-FEB-2006,,Panama Papers
12074776,10189516,officer_of,shareholder of,,01-FEB-2006,,Panama Papers
12074777,10189516,officer_of,shareholder of,,01-FEB-2006,,Panama Papers
12074883,10165289,officer_of,shareholder of,,20-JUN-2013,13-NOV-2015,Panama Papers
12075092,10018935,officer_of,shareholder of,,01-JUN-2005,,Panama Papers
12075734,10165424,officer_of,shareholder of,,22-JUN-2013,,Panama Papers
12076019,10171108,officer_of,shareholder of,,19-JUL-2010,,Panama Papers
12076183,10043650,officer_of,shareholder of,,23-FEB-2006,,Panama Papers
12076310,10172566,officer_of,shareholder of,,22-AUG-2014,,Panama Papers
12076654,10181276,officer_of,shareholder of,,25-MAY-2001,,Panama Papers
12077053,10162626,officer_of,shareholder of,,18-JUL-2012,,Panama Papers
12077416,10126111,officer_of,shareholder of,,01-DEC-2012,,Panama Papers
12077416,10126111,officer_of,shareholder of,,26-DEC-2011,06-FEB-2012,Panama Papers
12077846,10187998,officer_of,shareholder of,,06-SEP-2005,,Panama Papers
12077939,10131780,officer_of,shareholder of,,,,Panama Papers
12077946,10052916,officer_of,shareholder of,,28-DEC-2007,,Panama Papers
12078221,10047637,officer_of,shareholder of,,19-MAR-2004,,Panama Papers
12079326,10162303,officer_of,shareholder of,,17-FEB-2012,,Panama Papers
12080305,10067853,officer_of,shareholder of,,26-SEP-2008,,Panama Papers
12080470,10018639,officer_of,shareholder of,,10-MAY-2005,,Panama Papers
12080592,10159186,officer_of,shareholder of,,18-FEB-2012,,Panama Papers
12080922,10045736,officer_of,shareholder of,,08-JUL-2006,,Panama Papers
12080923,10045736,officer_of,shareholder of,,08-JUL-2006,,Panama Papers
12081166,10044863,officer_of,shareholder of,,17-JUN-2005,,Panama Papers
12081309,10161346,officer_of,shareholder of,,26-APR-2012,,Panama Papers
12082110,10195154,officer_of,shareholder of,,16-FEB-2007,,Panama Papers
12082261,10163372,officer_of,shareholder of,,01-SEP-2014,,Panama Papers
12082947,10043959,officer_of,shareholder of,,09-JUN-2008,,Panama Papers
12084609,10122501,officer_of,shareholder of,,02-MAR-2006,,Panama Papers
12084858,10104058,officer_of,shareholder of,,23-JAN-2003,,Panama Papers
12085068,10204805,officer_of,shareholder of,,22-APR-2002,18-MAR-2003,Panama Papers
12085250,10198684,officer_of,shareholder of,,05-JUN-2003,,Panama Papers
12085253,10202340,officer_of,shareholder of,,02-MAY-2001,29-MAY-2006,Panama Papers
12085692,10097677,officer_of,shareholder of,,29-APR-2002,,Panama Papers
12085972,10096602,officer_of,shareholder of,,07-DEC-2001,,Panama Papers
12087005,10085988,officer_of,shareholder of,,12-OCT-1999,,Panama Papers
12088184,10210754,officer_of,shareholder of,,26-JUL-2011,,Panama Papers
12088522,10081997,officer_of,shareholder of,,27-MAR-2009,,Panama Papers
12088880,10086804,officer_of,shareholder of,,27-MAR-2009,29-AUG-2011,Panama Papers
12089016,10082129,officer_of,shareholder of,,30-APR-2009,,Panama Papers
12089077,10054123,officer_of,shareholder of,,10-JAN-1992,17-NOV-2006,Panama Papers
12089323,10067497,officer_of,shareholder of,,14-MAY-2009,,Panama Papers
12089725,10070598,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12091899,10027122,officer_of,shareholder of,,,,Panama Papers
12092815,10037093,officer_of,shareholder of,,03-JAN-2005,,Panama Papers
12092862,10038373,officer_of,shareholder of,,04-FEB-2005,,Panama Papers
12093188,10070233,officer_of,shareholder of,,22-DEC-2009,,Panama Papers
12093383,10040736,officer_of,shareholder of,,20-MAY-2005,,Panama Papers
12093747,10047631,officer_of,shareholder of,,06-JAN-2006,,Panama Papers
12094329,10031028,officer_of,shareholder of,,28-APR-2004,,Panama Papers
12094425,10036953,officer_of,shareholder of,,12-MAY-2004,,Panama Papers
12094472,10033400,officer_of,shareholder of,,10-FEB-2004,,Panama Papers
12095472,10115422,officer_of,shareholder of,,27-OCT-2000,22-FEB-2005,Panama Papers
12095806,10104241,officer_of,shareholder of,,12-MAR-2004,,Panama Papers
12096019,10087265,officer_of,shareholder of,,10-APR-2002,,Panama Papers
12096032,10123357,officer_of,shareholder of,,31-MAY-2002,03-AUG-2006,Panama Papers
12096124,10210024,officer_of,shareholder of,,17-SEP-2014,,Panama Papers
12096188,10097862,officer_of,shareholder of,,21-APR-2004,,Panama Papers
12096372,10196200,officer_of,shareholder of,,01-JUL-2015,,Panama Papers
12096561,10061648,officer_of,shareholder of,,12-JAN-1996,,Panama Papers
12096746,10017610,officer_of,shareholder of,,17-JUN-2014,,Panama Papers
12096816,10145183,officer_of,shareholder of,,,18-FEB-2011,Panama Papers
12096893,10204997,officer_of,shareholder of,,08-APR-2010,,Panama Papers
12096897,10120823,officer_of,shareholder of,,03-OCT-2006,,Panama Papers
12097354,10091966,officer_of,shareholder of,,19-MAR-2013,,Panama Papers
12097355,10091966,officer_of,shareholder of,,14-JUL-2004,,Panama Papers
12097455,10154647,officer_of,shareholder of,,08-JAN-2014,10-JAN-2014,Panama Papers
12098069,10070652,officer_of,shareholder of,,07-MAR-1996,12-DEC-2002,Panama Papers
12098069,10072591,officer_of,shareholder of,,20-SEP-1997,12-DEC-2002,Panama Papers
12098107,10072591,officer_of,shareholder of,,20-SEP-1997,12-DEC-2002,Panama Papers
12098341,10001362,officer_of,shareholder of,,07-OCT-1999,,Panama Papers
12098437,10131872,officer_of,shareholder of,,16-AUG-2009,,Panama Papers
12098890,10126776,officer_of,shareholder of,,03-APR-2008,,Panama Papers
12099063,10127440,officer_of,shareholder of,,30-DEC-2009,10-OCT-2010,Panama Papers
12099337,10106593,officer_of,shareholder of,,29-DEC-2009,,Panama Papers
12099389,10027563,officer_of,shareholder of,,06-JUL-2012,,Panama Papers
12099585,10067398,officer_of,shareholder of,,10-DEC-2014,,Panama Papers
12100166,10071900,officer_of,shareholder of,,01-OCT-1997,,Panama Papers
12100287,10025768,officer_of,shareholder of,,04-APR-2014,,Panama Papers
12100303,10189293,officer_of,shareholder of,,01-JUN-2007,,Panama Papers
12100304,10189293,officer_of,shareholder of,,01-JUN-2007,,Panama Papers
12100486,10028167,officer_of,shareholder of,,13-APR-2011,,Panama Papers
12100881,10041063,officer_of,shareholder of,,17-JUN-2014,,Panama Papers
12100925,10064295,officer_of,shareholder of,,05-FEB-2009,,Panama Papers
12100929,10097046,officer_of,shareholder of,,16-MAR-2004,,Panama Papers
12101380,10130307,officer_of,shareholder of,,19-NOV-2008,28-NOV-2008,Panama Papers
12101876,10144480,officer_of,shareholder of,,26-APR-2011,,Panama Papers
12103076,10191084,officer_of,shareholder of,,27-FEB-2015,,Panama Papers
12103108,10205973,officer_of,shareholder of,,28-MAY-2010,,Panama Papers
12103727,10025167,officer_of,shareholder of,,14-AUG-2008,,Panama Papers
12103819,10132330,officer_of,shareholder of,,08-FEB-2008,,Panama Papers
12103846,10023928,officer_of,shareholder of,,24-SEP-2008,02-MAY-2014,Panama Papers
12104028,10019792,officer_of,shareholder of,,30-APR-2004,12-MAY-2014,Panama Papers
12104368,10101416,officer_of,shareholder of,,21-JAN-2004,,Panama Papers
12104912,10141470,officer_of,shareholder of,,10-MAR-2011,,Panama Papers
12105108,10156044,officer_of,shareholder of,,28-OCT-2015,,Panama Papers
12105175,10031146,officer_of,shareholder of,,31-JUL-2013,,Panama Papers
12105446,10103697,officer_of,shareholder of,,13-AUG-2003,,Panama Papers
12105718,10199458,officer_of,shareholder of,,01-FEB-2005,,Panama Papers
12105742,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12106301,10101048,officer_of,shareholder of,,09-APR-1998,,Panama Papers
12106304,10101048,officer_of,shareholder of,,09-APR-1998,28-SEP-2006,Panama Papers
12106305,10101048,officer_of,shareholder of,,11-MAY-1990,27-JAN-1993,Panama Papers
12107265,10017635,officer_of,shareholder of,,13-MAY-2005,,Panama Papers
12108114,10001441,officer_of,shareholder of,,14-JUN-2004,,Panama Papers
12108114,10127738,officer_of,shareholder of,,05-FEB-2007,,Panama Papers
12108552,10108581,officer_of,shareholder of,,02-MAR-2004,,Panama Papers
12108634,10198994,officer_of,shareholder of,,01-SEP-2003,,Panama Papers
12108952,10020311,officer_of,shareholder of,,20-JUL-2009,20-JAN-2012,Panama Papers
12109769,10100322,officer_of,shareholder of,,23-JUL-2002,,Panama Papers
12109769,10100322,officer_of,shareholder of,,31-DEC-2005,,Panama Papers
12109956,10117868,officer_of,shareholder of,,24-NOV-1999,,Panama Papers
12110398,10000220,officer_of,shareholder of,,05-DEC-2005,,Panama Papers
12111549,10155564,officer_of,shareholder of,,10-MAR-2014,,Panama Papers
12111708,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12112366,10103064,officer_of,shareholder of,,18-SEP-2003,02-FEB-2006,Panama Papers
12113229,10142812,officer_of,shareholder of,,18-MAR-2010,,Panama Papers
12113563,10157638,officer_of,shareholder of,,27-JAN-2014,,Panama Papers
12113563,10157638,officer_of,shareholder of,,11-JUN-2014,,Panama Papers
12113997,10026699,officer_of,shareholder of,,07-DEC-2011,10-MAR-2014,Panama Papers
12114129,10151062,officer_of,shareholder of,,20-DEC-2013,,Panama Papers
12114129,10151062,officer_of,shareholder of,,09-JAN-2014,,Panama Papers
12114291,10183528,officer_of,shareholder of,,17-JUN-2010,24-JUN-2011,Panama Papers
12114730,10193247,officer_of,shareholder of,,12-AUG-2002,,Panama Papers
12115967,10153583,officer_of,shareholder of,,17-JUN-2014,20-FEB-2015,Panama Papers
12116057,10027852,officer_of,shareholder of,,13-APR-2011,13-JUN-2014,Panama Papers
12116170,10027844,officer_of,shareholder of,,13-JUN-2014,,Panama Papers
12116719,10118781,officer_of,shareholder of,,31-JAN-2006,08-DEC-2006,Panama Papers
12116766,10150028,officer_of,shareholder of,,22-APR-2009,20-DEC-2011,Panama Papers
12117551,10126260,officer_of,shareholder of,,14-SEP-2009,,Panama Papers
12117598,10133614,officer_of,shareholder of,,29-JUN-2009,29-SEP-2009,Panama Papers
12118092,10186111,officer_of,shareholder of,,24-JUN-2008,,Panama Papers
12118093,10186111,officer_of,shareholder of,,24-JUN-2008,,Panama Papers
12118404,10172021,officer_of,shareholder of,,21-SEP-2007,,Panama Papers
12119025,10032091,officer_of,shareholder of,,23-FEB-2012,30-APR-2014,Panama Papers
12119262,10024997,officer_of,shareholder of,,17-DEC-2014,,Panama Papers
12119356,10145823,officer_of,shareholder of,,30-MAY-2011,,Panama Papers
12119750,10003239,officer_of,shareholder of,,13-SEP-2007,,Panama Papers
12119974,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12119974,10157992,officer_of,shareholder of,,10-NOV-2015,,Panama Papers
12119980,10165226,officer_of,shareholder of,,08-AUG-2011,,Panama Papers
12120047,10109123,officer_of,shareholder of,,18-MAR-2004,,Panama Papers
12120917,10203079,officer_of,shareholder of,,01-JAN-2004,,Panama Papers
12121023,10014391,officer_of,shareholder of,,29-AUG-2014,,Panama Papers
12121630,10175646,officer_of,shareholder of,,31-MAR-2006,,Panama Papers
12121721,10138955,officer_of,shareholder of,,02-DEC-2009,16-OCT-2012,Panama Papers
12121764,10171378,officer_of,shareholder of,,06-JUL-1993,30-SEP-2005,Panama Papers
12121764,10180993,officer_of,shareholder of,,05-SEP-2005,21-NOV-2008,Panama Papers
12121764,10180993,officer_of,shareholder of,,11-SEP-2002,24-JAN-2006,Panama Papers
12121764,10182707,officer_of,shareholder of,,20-APR-2000,,Panama Papers
12121819,10085857,officer_of,shareholder of,,28-FEB-2001,,Panama Papers
12121819,10095879,officer_of,shareholder of,,15-JUN-2001,,Panama Papers
12122734,10200699,officer_of,shareholder of,,10-JAN-1996,,Panama Papers
12123439,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12123656,10208723,officer_of,shareholder of,,19-JUN-2009,,Panama Papers
12124311,10081942,officer_of,shareholder of,,13-MAY-1998,20-DEC-2002,Panama Papers
12124383,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12124597,10015048,officer_of,shareholder of,,16-JUN-2005,07-DEC-2012,Panama Papers
12125069,10072095,officer_of,shareholder of,,18-DEC-2013,15-JAN-2014,Panama Papers
12125447,10117058,officer_of,shareholder of,,14-JUN-2006,,Panama Papers
12125447,10127014,officer_of,shareholder of,,01-JUL-2008,23-NOV-2010,Panama Papers
12125447,10134856,officer_of,shareholder of,,26-AUG-2008,20-DEC-2013,Panama Papers
12125447,10138484,officer_of,shareholder of,,25-AUG-2009,,Panama Papers
12125695,10136622,officer_of,shareholder of,,28-NOV-2011,,Panama Papers
12125695,10136622,officer_of,shareholder of,,02-JUN-2009,,Panama Papers
12125855,10093169,officer_of,shareholder of,,10-MAR-2003,,Panama Papers
12126006,10114144,officer_of,shareholder of,,03-JAN-2006,,Panama Papers
12127115,10151048,officer_of,shareholder of,,07-JUN-2012,,Panama Papers
12127370,10194514,officer_of,shareholder of,,19-JAN-2004,,Panama Papers
12127736,10207030,officer_of,shareholder of,,22-JAN-2015,,Panama Papers
12127766,10118058,officer_of,shareholder of,,01-JAN-2011,,Panama Papers
12127766,10119699,officer_of,shareholder of,,01-JAN-2011,,Panama Papers
12128289,10079321,officer_of,shareholder of,,11-AUG-2004,,Panama Papers
12128289,10088832,officer_of,shareholder of,,08-SEP-2004,12-SEP-2008,Panama Papers
12128306,10010978,officer_of,shareholder of,,01-MAY-2012,,Panama Papers
12128357,10144968,officer_of,shareholder of,,01-APR-2011,,Panama Papers
12128549,10065666,officer_of,shareholder of,,29-DEC-2009,,Panama Papers
12128897,10110098,officer_of,shareholder of,,27-APR-2006,08-DEC-2006,Panama Papers
12128948,10072554,officer_of,shareholder of,,22-MAY-2001,,Panama Papers
12129418,10155364,officer_of,shareholder of,,06-FEB-2013,22-AUG-2013,Panama Papers
12129655,10161795,officer_of,shareholder of,,02-AUG-2012,,Panama Papers
12129855,10136579,officer_of,shareholder of,,20-JAN-2010,,Panama Papers
12130030,10137483,officer_of,shareholder of,,29-OCT-2010,,Panama Papers
12130693,10135365,officer_of,shareholder of,,24-SEP-2009,,Panama Papers
12130693,10150633,officer_of,shareholder of,,08-FEB-2011,,Panama Papers
12130787,10110105,officer_of,shareholder of,,25-AUG-2004,22-JUN-2006,Panama Papers
12131114,10143838,officer_of,shareholder of,,15-JUN-2011,,Panama Papers
12131334,10156207,officer_of,shareholder of,,11-DEC-2009,,Panama Papers
12131384,10156207,officer_of,shareholder of,,11-DEC-2009,08-SEP-2014,Panama Papers
12131384,10156207,officer_of,shareholder of,,08-SEP-2014,,Panama Papers
12131496,10112969,officer_of,shareholder of,,19-APR-2005,,Panama Papers
12132426,10131172,officer_of,shareholder of,,01-JUL-2008,21-JUN-2012,Panama Papers
12132970,10150595,officer_of,shareholder of,,26-MAR-2012,,Panama Papers
12133140,10028432,officer_of,shareholder of,,09-SEP-2009,09-JUN-2014,Panama Papers
12133896,10173628,officer_of,shareholder of,,17-MAY-2010,,Panama Papers
12133982,10137755,officer_of,shareholder of,,16-APR-2010,,Panama Papers
12133982,10137755,officer_of,shareholder of,,12-NOV-2009,,Panama Papers
12134000,10202633,officer_of,shareholder of,,28-FEB-2005,,Panama Papers
12134138,10184244,officer_of,shareholder of,,14-JUL-2005,,Panama Papers
12134439,10114377,officer_of,shareholder of,,20-MAR-2006,30-NOV-2006,Panama Papers
12134701,10108900,officer_of,shareholder of,,19-AUG-2004,31-DEC-2009,Panama Papers
12134921,10125611,officer_of,shareholder of,,07-MAR-2007,,Panama Papers
12135056,10112600,officer_of,shareholder of,,06-DEC-2004,,Panama Papers
12135142,10066101,officer_of,shareholder of,,15-JAN-2007,,Panama Papers
12135346,10157992,officer_of,shareholder of,,24-SEP-2015,,Panama Papers
12135452,10146822,officer_of,shareholder of,,08-APR-2014,,Panama Papers
12135831,10142897,officer_of,shareholder of,,15-JUL-2011,,Panama Papers
12135836,10108868,officer_of,shareholder of,,01-SEP-2010,,Panama Papers
12136404,10150359,officer_of,shareholder of,,25-OCT-2012,,Panama Papers
12136538,10129444,officer_of,shareholder of,,24-JUL-2008,,Panama Papers
12136563,10185351,officer_of,shareholder of,,02-APR-2003,,Panama Papers
12136591,10193247,officer_of,shareholder of,,08-DEC-1983,,Panama Papers
12136707,10108830,officer_of,shareholder of,,12-OCT-2005,,Panama Papers
12136870,10131680,officer_of,shareholder of,,24-JAN-2001,,Panama Papers
12137619,10213178,officer_of,shareholder of,,24-OCT-2001,,Panama Papers
12137727,10119119,officer_of,shareholder of,,31-MAY-2006,11-NOV-2010,Panama Papers
12138079,10041063,officer_of,shareholder of,,16-JUL-2008,17-JUN-2014,Panama Papers
12138107,10178024,officer_of,shareholder of,,25-APR-2006,26-APR-2012,Panama Papers
12138777,10024817,officer_of,shareholder of,,01-NOV-2012,,Panama Papers
12138992,10126105,officer_of,shareholder of,,18-OCT-2007,,Panama Papers
12139871,10148622,officer_of,shareholder of,,31-MAR-2011,,Panama Papers
12140792,10022841,officer_of,shareholder of,,26-MAR-2008,,Panama Papers
12140878,10206753,officer_of,shareholder of,,11-FEB-2009,,Panama Papers
12142165,10150166,officer_of,shareholder of,,27-JAN-2011,,Panama Papers
12142211,10028429,officer_of,shareholder of,,05-SEP-2008,16-AUG-2013,Panama Papers
12142211,10028429,officer_of,shareholder of,,16-AUG-2013,01-SEP-2013,Panama Papers
12142247,10212264,officer_of,shareholder of,,11-JUN-2001,,Panama Papers
12142335,10103750,officer_of,shareholder of,,30-MAR-2004,22-FEB-2008,Panama Papers
12142335,10108722,officer_of,shareholder of,,08-AUG-2003,08-DEC-2004,Panama Papers
12142335,10108722,officer_of,shareholder of,,08-DEC-2004,,Panama Papers
