transaction_key,account_key,secondary_account_key,transaction_type_code,country_code_2,currency_code,counterparty_account_key,branch_key,sub_account_key,amount,transaction_ts
TXN-EXT-900003212,ACCT-00194,NA,40,US,USD,CP-703212,NA,,404.98,2025-07-01T00:54:22Z
TXN-EXT-900003213,ACCT-00194,NA,40,US,USD,CP-703213,NA,,23345.75,2025-07-26T19:52:05Z
TXN-EXT-900003214,ACCT-00197,NA,40,US,USD,CP-703214,NA,,11933.17,2025-07-07T07:34:27Z
TXN-EXT-900003215,ACCT-00199,NA,30,US,USD,CP-703215,NA,,3626.77,2025-07-08T11:27:55Z
TXN-EXT-900003216,ACCT-00199,NA,30,US,USD,CP-703216,NA,,6031.63,2025-07-22T00:04:55Z
TXN-EXT-900003217,ACCT-00199,NA,10,RO,USD,CP-703217,NA,,47298.97,2025-07-17T20:23:50Z
TXN-EXT-900003218,ACCT-00199,NA,40,US,USD,CP-703218,NA,,21125.65,2025-07-04T09:50:02Z
TXN-EXT-900003219,ACCT-00200,NA,10,FO,USD,CP-703219,NA,,64194.77,2025-07-30T10:20:24Z
TXN-EXT-900003220,ACCT-00200,NA,30,US,USD,CP-703220,NA,,2987.73,2025-07-15T16:05:38Z
TXN-EXT-900003221,ACCT-00001,NA,40,US,USD,CP-703221,NA,,15801.46,2025-08-22T09:44:25Z
TXN-EXT-900003222,ACCT-00001,NA,20,HT,USD,CP-703222,NA,,714.22,2025-08-21T06:28:09Z
TXN-EXT-900003223,ACCT-00001,NA,40,US,USD,CP-703223,NA,,21923.13,2025-08-26T18:24:49Z
TXN-EXT-900003224,ACCT-00001,NA,30,US,USD,CP-703224,NA,,12799.21,2025-08-29T17:16:06Z
TXN-EXT-900003225,ACCT-00001,NA,30,US,USD,CP-703225,NA,,19000.84,2025-08-24T02:14:11Z
TXN-EXT-900003226,ACCT-00001,NA,10,PW,USD,CP-703226,NA,,64332.27,2025-08-27T22:58:04Z
TXN-EXT-900003227,ACCT-00001,NA,40,US,USD,CP-703227,NA,,1856.38,2025-08-25T20:22:27Z
TXN-EXT-900003228,ACCT-00002,NA,20,CL,USD,CP-703228,NA,,112129.01,2025-08-15T09:53:52Z
TXN-EXT-900003229,ACCT-00002,NA,30,US,USD,CP-703229,NA,,5446.64,2025-08-15T15:31:20Z
TXN-EXT-900003230,ACCT-00002,NA,10,SG,USD,CP-703230,NA,,87364.44,2025-08-10T16:31:18Z
TXN-EXT-900003231,ACCT-00002,NA,10,MR,USD,CP-703231,NA,,116779.89,2025-08-29T08:56:26Z
TXN-EXT-900003232,ACCT-00002,NA,10,JP,USD,CP-703232,NA,,45347.57,2025-08-02T06:09:24Z
TXN-EXT-900003233,ACCT-00002,NA,40,US,USD,CP-703233,NA,,5692.70,2025-08-23T14:18:09Z
TXN-EXT-900003234,ACCT-00003,NA,10,ES,USD,CP-703234,NA,,12984.27,2025-08-08T00:03:51Z
TXN-EXT-900003235,ACCT-00003,NA,10,YE,USD,CP-703235,NA,,66871.83,2025-08-02T01:57:47Z
TXN-EXT-900003236,ACCT-00003,NA,10,MX,USD,CP-703236,NA,,74119.86,2025-08-14T16:20:13Z
TXN-EXT-900003237,ACCT-00003,NA,30,US,USD,CP-703237,NA,,22379.35,2025-08-17T03:11:38Z
TXN-EXT-900003238,ACCT-00005,NA,20,DZ,USD,CP-703238,NA,,40642.85,2025-08-09T21:07:33Z
TXN-EXT-900003239,ACCT-00005,NA,10,PE,USD,CP-703239,NA,,102404.91,2025-08-10T23:48:55Z
TXN-EXT-900003240,ACCT-00005,NA,20,IM,USD,CP-703240,NA,,125077.63,2025-08-23T06:22:23Z
TXN-EXT-900003241,ACCT-00006,NA,40,US,USD,CP-703241,NA,,16550.86,2025-08-22T12:24:09Z
TXN-EXT-900003242,ACCT-00006,NA,20,SG,USD,CP-703242,NA,,130573.33,2025-08-24T05:15:59Z
TXN-EXT-900003243,ACCT-00009,NA,20,LB,USD,CP-703243,NA,,131968.33,2025-08-13T04:06:21Z
TXN-EXT-900003244,ACCT-00009,NA,20,PF,USD,CP-703244,NA,,124304.68,2025-08-07T10:03:11Z
TXN-EXT-900003245,ACCT-00009,NA,40,US,USD,CP-703245,NA,,6277.65,2025-08-23T23:13:04Z
TXN-EXT-900003246,ACCT-00009,NA,20,TM,USD,CP-703246,NA,,13175.75,2025-08-15T20:38:55Z
TXN-EXT-900003247,ACCT-00009,NA,40,US,USD,CP-703247,NA,,23152.49,2025-08-10T18:43:09Z
TXN-EXT-900003248,ACCT-00010,NA,10,FJ,USD,CP-703248,NA,,95557.81,2025-08-01T16:15:33Z
TXN-EXT-900003249,ACCT-00010,NA,40,US,USD,CP-703249,NA,,1919.70,2025-08-18T18:43:45Z
TXN-EXT-900003250,ACCT-00010,NA,30,US,USD,CP-703250,NA,,7069.45,2025-08-07T07:56:35Z
TXN-EXT-900003251,ACCT-00010,NA,10,AL,USD,CP-703251,NA,,110714.87,2025-08-08T19:03:12Z
TXN-EXT-900003252,ACCT-00010,NA,30,US,USD,CP-703252,NA,,19650.72,2025-08-23T14:21:22Z
TXN-EXT-900003253,ACCT-00011,NA,10,JE,USD,CP-703253,NA,,28504.22,2025-08-16T10:45:35Z
TXN-EXT-900003254,ACCT-00011,NA,10,VA,USD,CP-703254,NA,,132410.48,2025-08-16T14:02:40Z
TXN-EXT-900003255,ACCT-00011,NA,30,US,USD,CP-703255,NA,,23824.17,2025-08-29T01:00:18Z
TXN-EXT-900003256,ACCT-00011,NA,20,NG,USD,CP-703256,NA,,126982.68,2025-08-12T06:51:46Z
TXN-EXT-900003257,ACCT-00011,NA,20,KP,USD,CP-703257,NA,,87392.79,2025-08-05T14:55:06Z
TXN-EXT-900003258,ACCT-00012,NA,30,US,USD,CP-703258,NA,,3023.70,2025-08-17T06:36:13Z
TXN-EXT-900003259,ACCT-00013,NA,30,US,USD,CP-703259,NA,,8918.96,2025-08-27T14:09:47Z
TXN-EXT-900003260,ACCT-00013,NA,10,IS,USD,CP-703260,NA,,107018.93,2025-08-24T02:33:06Z
TXN-EXT-900003261,ACCT-00013,NA,40,US,USD,CP-703261,NA,,16777.69,2025-08-20T03:27:26Z
TXN-EXT-900003262,ACCT-00013,NA,20,NE,USD,CP-703262,NA,,131102.84,2025-08-04T13:23:12Z
TXN-EXT-900003263,ACCT-00019,NA,30,US,USD,CP-703263,NA,,14068.18,2025-08-25T02:33:07Z
TXN-EXT-900003264,ACCT-00020,NA,10,GP,USD,CP-703264,NA,,86679.25,2025-08-24T02:50:09Z
TXN-EXT-900003265,ACCT-00020,NA,30,US,USD,CP-703265,NA,,9635.91,2025-08-11T12:45:35Z
TXN-EXT-900003266,ACCT-00020,NA,20,KH,USD,CP-703266,NA,,116423.38,2025-08-03T03:13:03Z
TXN-EXT-900003267,ACCT-00020,NA,10,WF,USD,CP-703267,NA,,120269.18,2025-08-09T03:42:53Z
TXN-EXT-900003268,ACCT-00020,NA,40,US,USD,CP-703268,NA,,1906.60,2025-08-03T07:20:39Z
TXN-EXT-900003269,ACCT-00020,NA,30,US,USD,CP-703269,NA,,3439.87,2025-08-31T19:08:16Z
TXN-EXT-900003270,ACCT-00020,NA,40,US,USD,CP-703270,NA,,5695.64,2025-08-29T23:56:32Z
TXN-EXT-900003271,ACCT-00021,NA,30,US,USD,CP-703271,NA,,20254.38,2025-08-10T01:43:31Z
TXN-EXT-900003272,ACCT-00021,NA,10,GT,USD,CP-703272,NA,,108785.20,2025-08-05T07:34:03Z
TXN-EXT-900003273,ACCT-00022,NA,30,US,USD,CP-703273,NA,,13818.70,2025-08-05T08:47:43Z
TXN-EXT-900003274,ACCT-00022,NA,10,MZ,USD,CP-703274,NA,,127747.56,2025-08-14T21:18:38Z
TXN-EXT-900003275,ACCT-00023,NA,40,US,USD,CP-703275,NA,,10010.86,2025-08-22T06:08:40Z
TXN-EXT-900003276,ACCT-00024,NA,20,BV,USD,CP-703276,NA,,10675.24,2025-08-18T12:31:39Z
TXN-EXT-900003277,ACCT-00024,NA,30,US,USD,CP-703277,NA,,6570.10,2025-08-15T17:41:32Z
TXN-EXT-900003278,ACCT-00026,NA,30,US,USD,CP-703278,NA,,12036.06,2025-08-28T09:52:05Z
TXN-EXT-900003279,ACCT-00028,NA,20,AZ,USD,CP-703279,NA,,129053.12,2025-08-02T15:18:28Z
TXN-EXT-900003280,ACCT-00028,NA,40,US,USD,CP-703280,NA,,12885.26,2025-08-26T18:09:02Z
TXN-EXT-900003281,ACCT-00028,NA,10,SA,USD,CP-703281,NA,,132315.87,2025-08-18T06:38:01Z
TXN-EXT-900003282,ACCT-00029,NA,10,CM,USD,CP-703282,NA,,124289.63,2025-08-02T07:04:59Z
TXN-EXT-900003283,ACCT-00029,NA,40,US,USD,CP-703283,NA,,5300.89,2025-08-16T19:40:39Z
TXN-EXT-900003284,ACCT-00030,NA,20,NO,USD,CP-703284,NA,,83100.15,2025-08-09T03:37:58Z
TXN-EXT-900003285,ACCT-00030,NA,30,US,USD,CP-703285,NA,,18285.46,2025-08-11T09:10:47Z
TXN-EXT-900003286,ACCT-00030,NA,40,US,USD,CP-703286,NA,,20576.06,2025-08-27T15:15:09Z
TXN-EXT-900003287,ACCT-00030,NA,30,US,USD,CP-703287,NA,,20793.58,2025-08-18T16:31:31Z
TXN-EXT-900003288,ACCT-00030,NA,20,CH,USD,CP-703288,NA,,52021.84,2025-08-31T01:08:37Z
TXN-EXT-900003289,ACCT-00030,NA,40,US,USD,CP-703289,NA,,18087.35,2025-08-11T21:55:27Z
TXN-EXT-900003290,ACCT-00030,NA,20,JO,USD,CP-703290,NA,,134033.28,2025-08-11T09:34:31Z
TXN-EXT-900003291,ACCT-00032,NA,20,AO,USD,CP-703291,NA,,94228.62,2025-08-02T04:25:47Z
TXN-EXT-900003292,ACCT-00033,NA,30,US,USD,CP-703292,NA,,1952.82,2025-08-08T19:14:15Z
TXN-EXT-900003293,ACCT-00033,NA,20,AZ,USD,CP-703293,NA,,53433.17,2025-08-03T01:44:14Z
TXN-EXT-900003294,ACCT-00034,NA,20,TO,USD,CP-703294,NA,,110050.06,2025-08-09T22:05:01Z
TXN-EXT-900003295,ACCT-00035,NA,10,ID,USD,CP-703295,NA,,79857.30,2025-08-18T14:21:59Z
TXN-EXT-900003296,ACCT-00035,NA,40,US,USD,CP-703296,NA,,1146.13,2025-08-03T06:34:34Z
TXN-EXT-900003297,ACCT-00035,NA,40,US,USD,CP-703297,NA,,15816.66,2025-08-16T05:51:02Z
TXN-EXT-900003298,ACCT-00036,NA,40,US,USD,CP-703298,NA,,20056.88,2025-08-10T11:13:48Z
TXN-EXT-900003299,ACCT-00037,NA,40,US,USD,CP-703299,NA,,12299.98,2025-08-06T17:38:51Z
TXN-EXT-900003300,ACCT-00037,NA,10,KR,USD,CP-703300,NA,,47367.12,2025-08-23T15:27:00Z
TXN-EXT-900003301,ACCT-00037,NA,20,RW,USD,CP-703301,NA,,26918.88,2025-08-31T06:51:12Z
TXN-EXT-900003302,ACCT-00037,NA,40,US,USD,CP-703302,NA,,9799.26,2025-08-17T11:02:28Z
TXN-EXT-900003303,ACCT-00037,NA,10,RS,USD,CP-703303,NA,,124634.99,2025-08-13T05:41:24Z
TXN-EXT-900003304,ACCT-00039,NA,10,MX,USD,CP-703304,NA,,115701.48,2025-08-27T08:10:51Z
TXN-EXT-900003305,ACCT-00039,NA,30,US,USD,CP-703305,NA,,3863.01,2025-08-26T03:15:51Z
TXN-EXT-900003306,ACCT-00039,NA,20,PS,USD,CP-703306,NA,,146475.97,2025-08-08T23:08:52Z
TXN-EXT-900003307,ACCT-00039,NA,10,LI,USD,CP-703307,NA,,103517.28,2025-08-30T14:03:30Z
TXN-EXT-900003308,ACCT-00039,NA,20,SH,USD,CP-703308,NA,,151.96,2025-08-29T17:35:15Z
TXN-EXT-900003309,ACCT-00039,NA,20,KG,USD,CP-703309,NA,,22892.40,2025-08-24T05:05:06Z
TXN-EXT-900003310,ACCT-00039,NA,10,BN,USD,CP-703310,NA,,46805.91,2025-08-20T23:45:23Z
TXN-EXT-900003311,ACCT-00039,NA,20,PS,USD,CP-703311,NA,,8170.32,2025-08-15T04:33:33Z
TXN-EXT-900003312,ACCT-00040,NA,10,BB,USD,CP-703312,NA,,70104.51,2025-08-19T09:53:33Z
TXN-EXT-900003313,ACCT-00040,NA,40,US,USD,CP-703313,NA,,9741.01,2025-08-22T02:10:32Z
TXN-EXT-900003314,ACCT-00040,NA,20,BL,USD,CP-703314,NA,,126733.75,2025-08-24T07:03:38Z
TXN-EXT-900003315,ACCT-00040,NA,40,US,USD,CP-703315,NA,,23719.49,2025-08-14T02:14:56Z
TXN-EXT-900003316,ACCT-00040,NA,30,US,USD,CP-703316,NA,,24470.86,2025-08-16T20:54:04Z
TXN-EXT-900003317,ACCT-00040,NA,40,US,USD,CP-703317,NA,,966.41,2025-08-14T01:12:29Z
TXN-EXT-900003318,ACCT-00040,NA,20,BI,USD,CP-703318,NA,,51984.71,2025-08-29T01:21:08Z
TXN-EXT-900003319,ACCT-00040,NA,10,BI,USD,CP-703319,NA,,138646.83,2025-08-05T20:08:12Z
TXN-EXT-900003320,ACCT-00041,NA,40,US,USD,CP-703320,NA,,13747.31,2025-08-18T07:25:41Z
TXN-EXT-900003321,ACCT-00041,NA,30,US,USD,CP-703321,NA,,22035.02,2025-08-18T21:52:55Z
TXN-EXT-900003322,ACCT-00041,NA,30,US,USD,CP-703322,NA,,16044.03,2025-08-31T12:17:43Z
TXN-EXT-900003323,ACCT-00041,NA,20,CH,USD,CP-703323,NA,,35235.50,2025-08-26T07:18:38Z
TXN-EXT-900003324,ACCT-00041,NA,10,BN,USD,CP-703324,NA,,404.20,2025-08-10T18:10:08Z
TXN-EXT-900003325,ACCT-00041,NA,10,LT,USD,CP-703325,NA,,108825.72,2025-08-22T05:36:51Z
TXN-EXT-900003326,ACCT-00045,NA,10,RS,USD,CP-703326,NA,,58648.18,2025-08-07T13:23:22Z
TXN-EXT-900003327,ACCT-00045,NA,30,US,USD,CP-703327,NA,,3410.68,2025-08-21T15:19:18Z
TXN-EXT-900003328,ACCT-00045,NA,20,PF,USD,CP-703328,NA,,110970.83,2025-08-18T23:45:37Z
TXN-EXT-900003329,ACCT-00046,NA,40,US,USD,CP-703329,NA,,10431.13,2025-08-19T23:43:03Z
TXN-EXT-900003330,ACCT-00047,NA,20,NP,USD,CP-703330,NA,,37835.37,2025-08-04T07:48:52Z
TXN-EXT-900003331,ACCT-00048,NA,20,KZ,USD,CP-703331,NA,,64640.46,2025-08-14T07:55:43Z
TXN-EXT-900003332,ACCT-00049,NA,20,AQ,USD,CP-703332,NA,,15860.50,2025-08-04T03:41:45Z
TXN-EXT-900003333,ACCT-00049,NA,30,US,USD,CP-703333,NA,,10695.83,2025-08-27T13:16:32Z
TXN-EXT-900003334,ACCT-00049,NA,20,EE,USD,CP-703334,NA,,10013.78,2025-08-01T20:04:44Z
TXN-EXT-900003335,ACCT-00049,NA,30,US,USD,CP-703335,NA,,14498.70,2025-08-22T18:47:32Z
TXN-EXT-900003336,ACCT-00049,NA,30,US,USD,CP-703336,NA,,2493.58,2025-08-28T09:06:58Z
TXN-EXT-900003337,ACCT-00050,NA,30,US,USD,CP-703337,NA,,5981.17,2025-08-27T10:04:38Z
TXN-EXT-900003338,ACCT-00050,NA,10,UM,USD,CP-703338,NA,,8708.93,2025-08-08T23:58:27Z
TXN-EXT-900003339,ACCT-00050,NA,10,TT,USD,CP-703339,NA,,56943.66,2025-08-19T05:15:03Z
TXN-EXT-900003340,ACCT-00052,NA,40,US,USD,CP-703340,NA,,4100.77,2025-08-16T00:52:13Z
TXN-EXT-900003341,ACCT-00052,NA,20,GI,USD,CP-703341,NA,,92375.72,2025-08-27T01:35:47Z
TXN-EXT-900003342,ACCT-00054,NA,40,US,USD,CP-703342,NA,,23941.84,2025-08-02T14:11:04Z
TXN-EXT-900003343,ACCT-00054,NA,20,CW,USD,CP-703343,NA,,116856.93,2025-08-04T23:03:24Z
TXN-EXT-900003344,ACCT-00055,NA,20,MU,USD,CP-703344,NA,,134010.79,2025-08-18T09:15:20Z
TXN-EXT-900003345,ACCT-00055,NA,40,US,USD,CP-703345,NA,,6934.16,2025-08-19T03:55:53Z
TXN-EXT-900003346,ACCT-00057,NA,40,US,USD,CP-703346,NA,,20650.76,2025-08-28T22:07:58Z
TXN-EXT-900003347,ACCT-00058,NA,30,US,USD,CP-703347,NA,,7314.93,2025-08-18T17:38:27Z
TXN-EXT-900003348,ACCT-00058,NA,20,LB,USD,CP-703348,NA,,69993.75,2025-08-21T03:32:43Z
TXN-EXT-900003349,ACCT-00059,NA,30,US,USD,CP-703349,NA,,19224.86,2025-08-12T15:57:32Z
TXN-EXT-900003350,ACCT-00059,NA,30,US,USD,CP-703350,NA,,17355.97,2025-08-14T23:56:49Z
TXN-EXT-900003351,ACCT-00059,NA,10,GD,USD,CP-703351,NA,,120275.48,2025-08-01T17:04:32Z
TXN-EXT-900003352,ACCT-00060,NA,10,CL,USD,CP-703352,NA,,30715.71,2025-08-10T17:38:46Z
TXN-EXT-900003353,ACCT-00060,NA,40,US,USD,CP-703353,NA,,21649.70,2025-08-29T08:13:57Z
TXN-EXT-900003354,ACCT-00060,NA,20,TK,USD,CP-703354,NA,,129091.76,2025-08-20T05:03:10Z
TXN-EXT-900003355,ACCT-00062,NA,10,TL,USD,CP-703355,NA,,77218.20,2025-08-27T08:21:05Z
TXN-EXT-900003356,ACCT-00062,NA,40,US,USD,CP-703356,NA,,22357.11,2025-08-19T07:14:14Z
TXN-EXT-900003357,ACCT-00063,NA,30,US,USD,CP-703357,NA,,10820.68,2025-08-28T06:23:57Z
TXN-EXT-900003358,ACCT-00063,NA,10,AO,USD,CP-703358,NA,,6754.54,2025-08-06T16:26:04Z
TXN-EXT-900003359,ACCT-00063,NA,30,US,USD,CP-703359,NA,,10222.85,2025-08-07T20:49:25Z
TXN-EXT-900003360,ACCT-00064,NA,10,FM,USD,CP-703360,NA,,135653.22,2025-08-28T19:12:22Z
TXN-EXT-900003361,ACCT-00064,NA,20,EH,USD,CP-703361,NA,,103345.91,2025-08-27T09:42:31Z
TXN-EXT-900003362,ACCT-00064,NA,30,US,USD,CP-703362,NA,,16781.07,2025-08-27T00:20:31Z
TXN-EXT-900003363,ACCT-00064,NA,20,HR,USD,CP-703363,NA,,57010.99,2025-08-18T20:17:48Z
TXN-EXT-900003364,ACCT-00065,NA,20,PW,USD,CP-703364,NA,,32135.66,2025-08-03T22:03:54Z
TXN-EXT-900003365,ACCT-00065,NA,40,US,USD,CP-703365,NA,,20957.98,2025-08-29T05:45:36Z
TXN-EXT-900003366,ACCT-00066,NA,20,NO,USD,CP-703366,NA,,81770.45,2025-08-15T07:40:50Z
TXN-EXT-900003367,ACCT-00067,NA,10,EG,USD,CP-703367,NA,,35022.86,2025-08-05T12:25:20Z
TXN-EXT-900003368,ACCT-00069,NA,10,CW,USD,CP-703368,NA,,147583.09,2025-08-30T09:02:41Z
TXN-EXT-900003369,ACCT-00069,NA,20,TH,USD,CP-703369,NA,,87775.23,2025-08-09T09:53:39Z
TXN-EXT-900003370,ACCT-00069,NA,20,TM,USD,CP-703370,NA,,21545.22,2025-08-17T05:49:10Z
TXN-EXT-900003371,ACCT-00069,NA,10,PF,USD,CP-703371,NA,,118051.37,2025-08-16T01:36:51Z
TXN-EXT-900003372,ACCT-00069,NA,10,GU,USD,CP-703372,NA,,103956.91,2025-08-19T10:31:17Z
TXN-EXT-900003373,ACCT-00069,NA,20,AU,USD,CP-703373,NA,,132261.11,2025-08-05T05:48:50Z
TXN-EXT-900003374,ACCT-00069,NA,20,MV,USD,CP-703374,NA,,52171.23,2025-08-26T00:36:18Z
TXN-EXT-900003375,ACCT-00070,NA,20,AS,USD,CP-703375,NA,,51253.18,2025-08-30T13:43:08Z
TXN-EXT-900003376,ACCT-00070,NA,20,MC,USD,CP-703376,NA,,30252.35,2025-08-04T02:17:35Z
TXN-EXT-900003377,ACCT-00070,NA,20,TT,USD,CP-703377,NA,,143129.04,2025-08-19T10:54:01Z
TXN-EXT-900003378,ACCT-00070,NA,30,US,USD,CP-703378,NA,,14478.93,2025-08-15T18:33:32Z
TXN-EXT-900003379,ACCT-00070,NA,10,GI,USD,CP-703379,NA,,85323.89,2025-08-07T09:04:34Z
TXN-EXT-900003380,ACCT-00070,NA,40,US,USD,CP-703380,NA,,17889.72,2025-08-10T00:27:28Z
TXN-EXT-900003381,ACCT-00070,NA,40,US,USD,CP-703381,NA,,4025.29,2025-08-19T04:42:20Z
TXN-EXT-900003382,ACCT-00070,NA,30,US,USD,CP-703382,NA,,4861.08,2025-08-13T09:22:12Z
TXN-EXT-900003383,ACCT-00071,NA,40,US,USD,CP-703383,NA,,7799.15,2025-08-16T08:39:40Z
TXN-EXT-900003384,ACCT-00071,NA,30,US,USD,CP-703384,NA,,14281.65,2025-08-03T00:27:29Z
TXN-EXT-900003385,ACCT-00071,NA,10,GI,USD,CP-703385,NA,,136707.34,2025-08-15T21:03:12Z
TXN-EXT-900003386,ACCT-00071,NA,40,US,USD,CP-703386,NA,,13087.89,2025-08-26T08:28:47Z
TXN-EXT-900003387,ACCT-00071,NA,10,GR,USD,CP-703387,NA,,142679.10,2025-08-22T18:18:33Z
TXN-EXT-900003388,ACCT-00071,NA,40,US,USD,CP-703388,NA,,499.75,2025-08-12T00:34:35Z
TXN-EXT-900003389,ACCT-00072,NA,30,US,USD,CP-703389,NA,,3736.65,2025-08-18T20:58:00Z
TXN-EXT-900003390,ACCT-00072,NA,30,US,USD,CP-703390,NA,,21264.44,2025-08-07T20:36:27Z
TXN-EXT-900003391,ACCT-00073,NA,40,US,USD,CP-703391,NA,,11568.02,2025-08-04T01:45:08Z
TXN-EXT-900003392,ACCT-00073,NA,20,QA,USD,CP-703392,NA,,100812.75,2025-08-09T13:01:32Z
TXN-EXT-900003393,ACCT-00074,NA,10,CZ,USD,CP-703393,NA,,6838.38,2025-08-13T15:32:47Z
TXN-EXT-900003394,ACCT-00074,NA,20,ME,USD,CP-703394,NA,,6212.07,2025-08-05T19:23:46Z
TXN-EXT-900003395,ACCT-00074,NA,40,US,USD,CP-703395,NA,,19048.79,2025-08-26T01:33:44Z
TXN-EXT-900003396,ACCT-00074,NA,20,TL,USD,CP-703396,NA,,96528.41,2025-08-08T22:56:06Z
TXN-EXT-900003397,ACCT-00075,NA,20,LU,USD,CP-703397,NA,,55260.92,2025-08-13T15:25:29Z
TXN-EXT-900003398,ACCT-00075,NA,20,SK,USD,CP-703398,NA,,109671.21,2025-08-02T19:19:11Z
TXN-EXT-900003399,ACCT-00075,NA,30,US,USD,CP-703399,NA,,24487.87,2025-08-08T23:17:13Z
TXN-EXT-900003400,ACCT-00075,NA,30,US,USD,CP-703400,NA,,6111.45,2025-08-20T00:04:17Z
TXN-EXT-900003401,ACCT-00076,NA,40,US,USD,CP-703401,NA,,17374.32,2025-08-19T22:00:22Z
TXN-EXT-900003402,ACCT-00077,NA,40,US,USD,CP-703402,NA,,24978.90,2025-08-28T16:02:32Z
TXN-EXT-900003403,ACCT-00079,NA,20,SI,USD,CP-703403,NA,,119346.19,2025-08-07T04:04:25Z
TXN-EXT-900003404,ACCT-00079,NA,30,US,USD,CP-703404,NA,,23476.85,2025-08-29T23:05:04Z
TXN-EXT-900003405,ACCT-00079,NA,10,ER,USD,CP-703405,NA,,108436.69,2025-08-20T04:03:58Z
TXN-EXT-900003406,ACCT-00079,NA,40,US,USD,CP-703406,NA,,203.22,2025-08-26T02:52:00Z
TXN-EXT-900003407,ACCT-00079,NA,10,CR,USD,CP-703407,NA,,64251.50,2025-08-16T15:48:07Z
TXN-EXT-900003408,ACCT-00079,NA,30,US,USD,CP-703408,NA,,18635.34,2025-08-23T13:35:45Z
TXN-EXT-900003409,ACCT-00080,NA,30,US,USD,CP-703409,NA,,10816.52,2025-08-22T20:26:26Z
TXN-EXT-900003410,ACCT-00080,NA,40,US,USD,CP-703410,NA,,12062.84,2025-08-25T04:35:13Z
TXN-EXT-900003411,ACCT-00080,NA,20,AR,USD,CP-703411,NA,,49110.76,2025-08-04T23:45:36Z
TXN-EXT-900003412,ACCT-00080,NA,30,US,USD,CP-703412,NA,,23765.16,2025-08-19T14:58:51Z
TXN-EXT-900003413,ACCT-00080,NA,10,AG,USD,CP-703413,NA,,55642.06,2025-08-16T20:46:03Z
TXN-EXT-900003414,ACCT-00080,NA,20,GH,USD,CP-703414,NA,,53564.68,2025-08-13T18:53:03Z
TXN-EXT-900003415,ACCT-00081,NA,20,SO,USD,CP-703415,NA,,42317.94,2025-08-08T01:36:14Z
TXN-EXT-900003416,ACCT-00082,NA,40,US,USD,CP-703416,NA,,12185.87,2025-08-13T18:46:31Z
TXN-EXT-900003417,ACCT-00082,NA,20,IR,USD,CP-703417,NA,,75875.95,2025-08-29T00:26:41Z
TXN-EXT-900003418,ACCT-00082,NA,20,TW,USD,CP-703418,NA,,61745.01,2025-08-15T07:48:31Z
TXN-EXT-900003419,ACCT-00083,NA,20,DJ,USD,CP-703419,NA,,85838.55,2025-08-19T03:32:28Z
TXN-EXT-900003420,ACCT-00084,NA,20,TG,USD,CP-703420,NA,,15822.32,2025-08-25T09:02:50Z
TXN-EXT-900003421,ACCT-00086,NA,10,TO,USD,CP-703421,NA,,125623.47,2025-08-26T01:47:04Z
TXN-EXT-900003422,ACCT-00088,NA,30,US,USD,CP-703422,NA,,18770.68,2025-08-25T20:55:32Z
TXN-EXT-900003423,ACCT-00088,NA,40,US,USD,CP-703423,NA,,6061.30,2025-08-16T23:15:41Z
TXN-EXT-900003424,ACCT-00088,NA,20,MA,USD,CP-703424,NA,,65222.33,2025-08-23T02:42:55Z
TXN-EXT-900003425,ACCT-00089,NA,30,US,USD,CP-703425,NA,,20033.03,2025-08-31T13:11:05Z
TXN-EXT-900003426,ACCT-00090,NA,20,TC,USD,CP-703426,NA,,141423.51,2025-08-02T01:45:43Z
TXN-EXT-900003427,ACCT-00090,NA,30,US,USD,CP-703427,NA,,2441.70,2025-08-03T00:28:16Z
TXN-EXT-900003428,ACCT-00091,NA,10,RU,USD,CP-703428,NA,,48024.48,2025-08-23T20:41:02Z
TXN-EXT-900003429,ACCT-00091,NA,10,TR,USD,CP-703429,NA,,52466.69,2025-08-20T19:48:11Z
TXN-EXT-900003430,ACCT-00091,NA,30,US,USD,CP-703430,NA,,5554.88,2025-08-23T05:26:25Z
TXN-EXT-900003431,ACCT-00092,NA,20,NA,USD,CP-703431,NA,,84553.44,2025-08-25T07:56:03Z
TXN-EXT-900003432,ACCT-00092,NA,40,US,USD,CP-703432,NA,,9658.01,2025-08-26T15:34:43Z
TXN-EXT-900003433,ACCT-00093,NA,40,US,USD,CP-703433,NA,,11625.56,2025-08-14T12:11:33Z
TXN-EXT-900003434,ACCT-00093,NA,40,US,USD,CP-703434,NA,,639.94,2025-08-02T13:54:52Z
TXN-EXT-900003435,ACCT-00093,NA,10,BV,USD,CP-703435,NA,,130921.15,2025-08-17T06:05:16Z
TXN-EXT-900003436,ACCT-00094,NA,10,VU,USD,CP-703436,NA,,44377.77,2025-08-19T13:52:19Z
TXN-EXT-900003437,ACCT-00094,NA,40,US,USD,CP-703437,NA,,17435.83,2025-08-07T13:03:35Z
TXN-EXT-900003438,ACCT-00094,NA,30,US,USD,CP-703438,NA,,11029.87,2025-08-14T05:03:37Z
TXN-EXT-900003439,ACCT-00095,NA,30,US,USD,CP-703439,NA,,12166.88,2025-08-09T13:29:08Z
TXN-EXT-900003440,ACCT-00095,NA,20,PE,USD,CP-703440,NA,,67765.82,2025-08-24T14:34:47Z
TXN-EXT-900003441,ACCT-00095,NA,10,MQ,USD,CP-703441,NA,,113465.70,2025-08-15T06:16:31Z
