transaction_key,account_key,secondary_account_key,transaction_type_code,country_code_2,currency_code,counterparty_account_key,branch_key,sub_account_key,amount,transaction_ts
TXN-GEN-000000428,ACCT-00060,-1,100,PS,UZS,CP-889,BR-031,-1,1682.57,2025-01-29T00:14:57Z
TXN-GEN-000000429,ACCT-00060,-1,140,KH,ZWG,CP-990,BR-017,-1,2696.82,2025-01-11T03:48:22Z
TXN-GEN-000000430,ACCT-00060,-1,120,CL,PKR,CP-889,BR-006,-1,6926.20,2025-01-23T22:44:54Z
TXN-GEN-000000431,ACCT-00060,-1,110,FO,XAU,CP-902,BR-034,-1,7772.68,2025-01-30T22:42:41Z
TXN-GEN-000000432,ACCT-00060,-1,130,FK,BAM,CP-990,BR-064,-1,2368.23,2025-01-14T07:17:05Z
TXN-GEN-000000433,ACCT-00061,-1,70,AQ,JOD,CP-889,BR-074,-1,2305.79,2025-01-25T12:46:52Z
TXN-GEN-000000434,ACCT-00061,-1,110,BL,SRD,CP-889,BR-040,-1,12538.37,2025-01-26T22:45:33Z
TXN-GEN-000000435,ACCT-00061,-1,70,SN,TZS,CP-902,BR-065,-1,3990.68,2025-01-05T16:37:59Z
TXN-GEN-000000436,ACCT-00061,-1,140,NL,UZS,CP-990,BR-050,-1,2466.21,2025-01-28T14:01:25Z
TXN-GEN-000000437,ACCT-00061,-1,120,LK,AWG,CP-990,BR-029,-1,9742.51,2025-01-06T01:18:29Z
TXN-GEN-000000438,ACCT-00061,-1,80,CC,UYW,CP-990,BR-062,-1,4017.44,2025-01-29T09:54:46Z
TXN-GEN-000000439,ACCT-00061,-1,120,UZ,GYD,CP-889,BR-026,-1,6987.75,2025-01-06T01:22:41Z
TXN-GEN-000000440,ACCT-00061,-1,140,SM,CAD,CP-889,BR-064,-1,9481.37,2025-01-26T10:49:22Z
TXN-GEN-000000441,ACCT-00062,-1,80,CU,MNT,CP-902,BR-076,-1,4187.83,2025-01-09T20:54:19Z
TXN-GEN-000000442,ACCT-00062,-1,70,JE,OMR,CP-902,BR-068,-1,2095.03,2025-01-22T23:48:00Z
TXN-GEN-000000443,ACCT-00062,-1,130,IT,BTN,CP-990,BR-064,-1,6257.49,2025-01-17T17:04:09Z
TXN-GEN-000000444,ACCT-00062,-1,80,AQ,RUB,CP-902,BR-026,-1,2253.38,2025-01-04T23:59:26Z
TXN-GEN-000000445,ACCT-00062,-1,120,ID,DJF,CP-889,BR-045,-1,14505.61,2025-01-03T11:07:14Z
TXN-GEN-000000446,ACCT-00062,-1,80,KN,GTQ,CP-990,BR-087,-1,4079.83,2025-01-11T11:28:37Z
TXN-GEN-000000447,ACCT-00062,-1,120,CV,XCG,CP-902,BR-089,-1,4322.98,2025-01-07T13:21:38Z
TXN-GEN-000000448,ACCT-00063,-1,130,AE,USN,CP-902,BR-066,-1,8836.15,2025-01-29T13:45:34Z
TXN-GEN-000000449,ACCT-00063,-1,90,HT,LAK,CP-902,BR-069,-1,3994.92,2025-01-11T14:57:38Z
TXN-GEN-000000450,ACCT-00064,-1,140,PT,XBD,CP-990,BR-039,-1,9352.34,2025-01-06T19:54:48Z
TXN-GEN-000000451,ACCT-00064,-1,130,SO,RON,CP-902,BR-055,-1,14785.90,2025-01-03T16:55:58Z
TXN-GEN-000000452,ACCT-00064,-1,80,ML,HUF,CP-889,BR-049,-1,186.57,2025-01-24T19:33:58Z
TXN-GEN-000000453,ACCT-00065,-1,80,GN,LBP,CP-889,BR-017,-1,2080.66,2025-01-26T09:30:41Z
TXN-GEN-000000454,ACCT-00065,-1,130,AT,LKR,CP-902,BR-014,-1,14913.84,2025-01-19T02:53:32Z
TXN-GEN-000000455,ACCT-00065,-1,110,RS,XDR,CP-889,BR-055,-1,12983.72,2025-01-16T22:13:57Z
TXN-GEN-000000456,ACCT-00065,-1,120,OM,TTD,CP-902,BR-029,-1,5321.36,2025-01-30T22:07:00Z
TXN-GEN-000000457,ACCT-00065,-1,120,KE,CHW,CP-902,BR-035,-1,12884.36,2025-01-11T19:54:06Z
TXN-GEN-000000458,ACCT-00065,-1,130,TW,PLN,CP-990,BR-054,-1,7580.25,2025-01-26T15:43:08Z
TXN-GEN-000000459,ACCT-00066,-1,120,BE,GHS,CP-990,BR-053,-1,12776.89,2025-01-23T18:51:15Z
TXN-GEN-000000460,ACCT-00067,-1,140,ST,MVR,CP-902,BR-059,-1,1202.36,2025-01-13T23:40:40Z
TXN-GEN-000000461,ACCT-00067,-1,120,SK,CVE,CP-889,BR-052,-1,8221.54,2025-01-26T10:13:38Z
TXN-GEN-000000462,ACCT-00068,-1,80,BV,NGN,CP-889,BR-080,-1,1089.36,2025-01-05T10:51:55Z
TXN-GEN-000000463,ACCT-00069,-1,130,NE,AFN,CP-902,BR-055,-1,9103.35,2025-01-07T22:06:30Z
TXN-GEN-000000464,ACCT-00069,-1,140,KN,DJF,CP-990,BR-088,-1,7973.99,2025-01-19T19:59:38Z
TXN-GEN-000000465,ACCT-00069,-1,90,HK,VND,CP-990,BR-007,-1,2037.95,2025-01-06T09:57:19Z
TXN-GEN-000000466,ACCT-00069,-1,120,NR,MMK,CP-902,BR-065,-1,1466.69,2025-01-11T13:39:11Z
TXN-GEN-000000467,ACCT-00069,-1,120,TR,BBD,CP-889,BR-020,-1,6000.40,2025-01-03T06:43:45Z
TXN-GEN-000000468,ACCT-00069,-1,100,SS,BZD,CP-889,BR-079,-1,1387.85,2025-01-05T04:05:27Z
TXN-GEN-000000469,ACCT-00069,-1,140,LA,CLF,CP-990,BR-084,-1,3810.76,2025-01-27T14:21:48Z
TXN-GEN-000000470,ACCT-00069,-1,100,AU,LBP,CP-902,BR-063,-1,2361.51,2025-01-13T05:07:15Z
TXN-GEN-000000471,ACCT-00070,-1,140,UZ,PKR,CP-902,BR-085,-1,3920.40,2025-01-11T09:33:59Z
TXN-GEN-000000472,ACCT-00070,-1,70,DM,LRD,CP-889,BR-031,-1,4241.48,2025-01-02T11:07:05Z
TXN-GEN-000000473,ACCT-00070,-1,90,BL,RSD,CP-889,BR-042,-1,2146.00,2025-01-31T01:01:50Z
TXN-GEN-000000474,ACCT-00070,-1,140,CN,BND,CP-990,BR-065,-1,2697.28,2025-01-16T14:46:29Z
TXN-GEN-000000475,ACCT-00070,-1,110,GG,SRD,CP-902,BR-063,-1,12169.80,2025-01-14T17:39:34Z
TXN-GEN-000000476,ACCT-00070,-1,140,DM,CZK,CP-990,BR-077,-1,9506.40,2025-01-10T08:42:34Z
TXN-GEN-000000477,ACCT-00070,-1,120,GB,THB,CP-902,BR-043,-1,8982.06,2025-01-23T08:22:53Z
TXN-GEN-000000478,ACCT-00070,-1,140,NC,QAR,CP-889,BR-068,-1,5350.18,2025-01-07T07:53:32Z
TXN-GEN-000000479,ACCT-00070,-1,110,MO,BYN,CP-990,BR-006,-1,3254.94,2025-01-17T08:25:42Z
TXN-GEN-000000480,ACCT-00070,-1,80,TJ,NGN,CP-990,BR-047,-1,2454.10,2025-01-27T15:34:29Z
TXN-GEN-000000481,ACCT-00070,-1,80,KI,ZWG,CP-990,BR-018,-1,4118.93,2025-01-28T21:31:00Z
TXN-GEN-000000482,ACCT-00070,-1,140,PG,RWF,CP-889,BR-057,-1,2890.59,2025-01-07T11:56:36Z
TXN-GEN-000000483,ACCT-00070,-1,140,IE,YER,CP-889,BR-066,-1,9765.92,2025-01-29T18:58:30Z
TXN-GEN-000000484,ACCT-00070,-1,70,CX,ZMW,CP-990,BR-024,-1,2905.62,2025-01-10T08:40:17Z
TXN-GEN-000000485,ACCT-00070,-1,140,TG,GMD,CP-889,BR-033,-1,5621.46,2025-01-06T03:24:17Z
TXN-GEN-000000486,ACCT-00070,-1,80,PT,SLE,CP-990,BR-037,-1,3424.70,2025-01-12T05:46:28Z
TXN-GEN-000000487,ACCT-00070,-1,140,TO,XAG,CP-990,BR-034,-1,4979.03,2025-01-06T01:19:23Z
TXN-GEN-000000488,ACCT-00071,-1,100,SD,CDF,CP-990,BR-020,-1,2451.36,2025-01-05T10:54:33Z
TXN-GEN-000000489,ACCT-00071,-1,70,CY,GMD,CP-990,BR-034,-1,2094.08,2025-01-15T21:04:50Z
TXN-GEN-000000490,ACCT-00071,-1,140,GE,GBP,CP-902,BR-049,-1,8452.00,2025-01-24T21:30:09Z
TXN-GEN-000000491,ACCT-00071,-1,90,SZ,RWF,CP-902,BR-071,-1,3157.07,2025-01-10T06:53:55Z
TXN-GEN-000000492,ACCT-00071,-1,130,CM,EGP,CP-990,BR-081,-1,1272.61,2025-01-02T11:57:31Z
TXN-GEN-000000493,ACCT-00071,-1,90,ES,MYR,CP-889,BR-010,-1,2303.62,2025-01-14T15:04:19Z
TXN-GEN-000000494,ACCT-00071,-1,110,SD,UZS,CP-889,BR-039,-1,14812.80,2025-01-07T22:58:52Z
TXN-GEN-000000495,ACCT-00071,-1,110,ID,TZS,CP-902,BR-079,-1,403.33,2025-01-14T10:24:20Z
TXN-GEN-000000496,ACCT-00071,-1,70,KW,JMD,CP-889,BR-002,-1,3612.37,2025-01-16T00:39:55Z
TXN-GEN-000000497,ACCT-00071,-1,70,AT,XPF,CP-889,BR-081,-1,922.92,2025-01-27T08:00:31Z
TXN-GEN-000000498,ACCT-00071,-1,120,CI,XAD,CP-902,BR-045,-1,7473.82,2025-01-22T01:29:28Z
TXN-GEN-000000499,ACCT-00071,-1,120,UY,XAF,CP-889,BR-067,-1,8103.27,2025-01-02T12:51:59Z
TXN-GEN-000000500,ACCT-00071,-1,100,VI,PGK,CP-990,BR-020,-1,2990.53,2025-01-18T08:29:10Z
TXN-GEN-000000501,ACCT-00072,-1,110,PL,LAK,CP-902,BR-056,-1,840.36,2025-01-03T09:01:50Z
TXN-GEN-000000502,ACCT-00072,-1,140,IS,NIO,CP-889,BR-044,-1,517.57,2025-01-19T07:49:21Z
TXN-GEN-000000503,ACCT-00072,-1,90,GH,GEL,CP-990,BR-082,-1,1166.03,2025-01-31T12:30:07Z
TXN-GEN-000000504,ACCT-00072,-1,140,CD,NAD,CP-889,BR-065,-1,11579.58,2025-01-05T10:07:34Z
TXN-GEN-000000505,ACCT-00072,-1,110,AS,BIF,CP-902,BR-046,-1,5760.55,2025-01-18T10:47:03Z
TXN-GEN-000000506,ACCT-00073,-1,100,GW,DOP,CP-902,BR-069,-1,4401.19,2025-01-25T22:40:48Z
TXN-GEN-000000507,ACCT-00073,-1,110,PS,PHP,CP-902,BR-036,-1,5489.15,2025-01-26T02:58:13Z
TXN-GEN-000000508,ACCT-00073,-1,100,RW,BYN,CP-902,BR-086,-1,3411.87,2025-01-07T06:34:50Z
TXN-GEN-000000509,ACCT-00073,-1,90,DK,MYR,CP-990,BR-073,-1,551.97,2025-01-03T19:16:05Z
TXN-GEN-000000510,ACCT-00073,-1,100,KM,BOV,CP-889,BR-026,-1,4302.85,2025-01-09T10:33:20Z
TXN-GEN-000000511,ACCT-00073,-1,120,MV,MYR,CP-889,BR-004,-1,10172.22,2025-01-16T14:56:37Z
TXN-GEN-000000512,ACCT-00073,-1,100,ZA,CVE,CP-902,BR-031,-1,3461.62,2025-01-28T23:29:23Z
TXN-GEN-000000513,ACCT-00073,-1,140,AG,XAG,CP-902,BR-087,-1,12028.44,2025-01-22T11:15:31Z
TXN-GEN-000000514,ACCT-00074,-1,70,GP,SRD,CP-990,BR-016,-1,4132.09,2025-01-22T03:45:17Z
TXN-GEN-000000515,ACCT-00074,-1,80,SE,MDL,CP-889,BR-046,-1,2407.39,2025-01-10T19:13:06Z
TXN-GEN-000000516,ACCT-00074,-1,110,RW,CHW,CP-902,BR-036,-1,10568.95,2025-01-02T07:28:49Z
TXN-GEN-000000517,ACCT-00074,-1,80,FI,TRY,CP-889,BR-018,-1,3948.85,2025-01-05T15:54:53Z
TXN-GEN-000000518,ACCT-00074,-1,140,TL,BTN,CP-889,BR-027,-1,14423.83,2025-01-24T01:31:43Z
TXN-GEN-000000519,ACCT-00074,-1,100,CC,BDT,CP-889,BR-046,-1,3303.73,2025-01-30T03:24:00Z
TXN-GEN-000000520,ACCT-00075,-1,130,TW,QAR,CP-990,BR-019,-1,13210.55,2025-01-31T12:46:14Z
TXN-GEN-000000521,ACCT-00075,-1,70,LS,CNY,CP-889,BR-059,-1,1718.43,2025-01-23T15:05:58Z
TXN-GEN-000000522,ACCT-00076,-1,80,BL,XTS,CP-990,BR-048,-1,3701.96,2025-01-12T04:41:45Z
TXN-GEN-000000523,ACCT-00076,-1,100,IM,SCR,CP-990,BR-079,-1,4103.49,2025-01-15T18:44:14Z
TXN-GEN-000000524,ACCT-00077,-1,130,CI,MYR,CP-902,BR-012,-1,7069.71,2025-01-22T11:13:47Z
TXN-GEN-000000525,ACCT-00077,-1,90,PY,SYP,CP-990,BR-054,-1,1294.11,2025-01-04T10:24:11Z
TXN-GEN-000000526,ACCT-00077,-1,80,WS,MWK,CP-889,BR-073,-1,4761.26,2025-01-05T13:59:24Z
TXN-GEN-000000527,ACCT-00077,-1,130,SC,SGD,CP-990,BR-050,-1,3760.11,2025-01-04T16:29:59Z
TXN-GEN-000000528,ACCT-00077,-1,70,AW,ERN,CP-902,BR-033,-1,4295.33,2025-01-09T07:03:20Z
TXN-GEN-000000529,ACCT-00077,-1,120,CO,UYU,CP-889,BR-029,-1,14821.33,2025-01-01T14:32:49Z
TXN-GEN-000000530,ACCT-00077,-1,140,LK,YER,CP-889,BR-063,-1,6434.53,2025-01-09T03:10:41Z
TXN-GEN-000000531,ACCT-00077,-1,140,IL,GBP,CP-990,BR-001,-1,14832.04,2025-01-16T15:47:50Z
TXN-GEN-000000532,ACCT-00078,-1,130,KY,XSU,CP-902,BR-027,-1,9734.98,2025-01-27T01:29:36Z
TXN-GEN-000000533,ACCT-00078,-1,100,BN,XAU,CP-889,BR-021,-1,2865.26,2025-01-27T17:37:35Z
TXN-GEN-000000534,ACCT-00078,-1,120,ID,VED,CP-990,BR-055,-1,12697.60,2025-01-23T07:21:41Z
TXN-GEN-000000535,ACCT-00079,-1,120,RW,SBD,CP-902,BR-064,-1,2986.02,2025-01-09T20:22:16Z
TXN-GEN-000000536,ACCT-00079,-1,90,CX,EUR,CP-990,BR-058,-1,716.10,2025-01-26T04:48:41Z
TXN-GEN-000000537,ACCT-00079,-1,140,KM,BSD,CP-990,BR-090,-1,11577.99,2025-01-06T09:57:01Z
TXN-GEN-000000538,ACCT-00079,-1,130,PE,MVR,CP-889,BR-062,-1,13896.03,2025-01-27T07:23:55Z
TXN-GEN-000000539,ACCT-00079,-1,80,TJ,COU,CP-990,BR-087,-1,3225.69,2025-01-04T05:39:50Z
TXN-GEN-000000540,ACCT-00079,-1,110,CZ,XCD,CP-902,BR-062,-1,635.88,2025-01-29T00:29:28Z
TXN-GEN-000000541,ACCT-00079,-1,70,MW,GIP,CP-889,BR-017,-1,163.78,2025-01-19T13:54:52Z
TXN-GEN-000000542,ACCT-00079,-1,90,GY,TWD,CP-902,BR-081,-1,1956.95,2025-01-16T21:28:53Z
TXN-GEN-000000543,ACCT-00079,-1,120,SK,CDF,CP-902,BR-079,-1,10483.89,2025-01-12T13:31:39Z
TXN-GEN-000000544,ACCT-00079,-1,110,GM,XBD,CP-889,BR-082,-1,2806.96,2025-01-13T05:36:30Z
TXN-GEN-000000545,ACCT-00079,-1,70,TL,BIF,CP-990,BR-031,-1,4105.11,2025-01-13T06:30:05Z
TXN-GEN-000000546,ACCT-00079,-1,100,HU,OMR,CP-889,BR-025,-1,2969.92,2025-01-01T14:07:08Z
TXN-GEN-000000547,ACCT-00079,-1,130,BE,RWF,CP-990,BR-016,-1,8173.63,2025-01-02T04:29:13Z
TXN-GEN-000000548,ACCT-00079,-1,130,LR,TTD,CP-990,BR-087,-1,5824.02,2025-01-19T06:31:11Z
TXN-GEN-000000549,ACCT-00079,-1,140,TR,VND,CP-990,BR-013,-1,288.69,2025-01-28T13:53:33Z
TXN-GEN-000000550,ACCT-00080,-1,120,GT,USD,CP-902,BR-052,-1,14746.70,2025-01-23T17:44:16Z
TXN-GEN-000000551,ACCT-00080,-1,100,LV,BWP,CP-902,BR-062,-1,4762.58,2025-01-01T17:34:34Z
TXN-GEN-000000552,ACCT-00080,-1,80,SE,SEK,CP-889,BR-085,-1,4807.52,2025-01-18T23:45:52Z
TXN-GEN-000000553,ACCT-00080,-1,110,RU,CHE,CP-990,BR-014,-1,7584.38,2025-01-12T23:59:40Z
TXN-GEN-000000554,ACCT-00080,-1,120,UA,MYR,CP-889,BR-064,-1,10819.55,2025-01-08T21:48:53Z
TXN-GEN-000000555,ACCT-00080,-1,100,GM,XBC,CP-902,BR-090,-1,4239.37,2025-01-21T01:19:25Z
TXN-GEN-000000556,ACCT-00080,-1,80,ET,VUV,CP-990,BR-009,-1,2208.91,2025-01-03T09:08:36Z
TXN-GEN-000000557,ACCT-00080,-1,140,AS,MRU,CP-990,BR-055,-1,6099.18,2025-01-18T13:35:49Z
TXN-GEN-000000558,ACCT-00080,-1,100,AF,PLN,CP-990,BR-048,-1,1678.30,2025-01-31T18:31:59Z
TXN-GEN-000000559,ACCT-00080,-1,70,TR,EGP,CP-902,BR-059,-1,2931.60,2025-01-02T12:57:56Z
TXN-GEN-000000560,ACCT-00080,-1,90,CG,SGD,CP-990,BR-018,-1,2036.41,2025-01-13T02:53:24Z
TXN-GEN-000000561,ACCT-00080,-1,70,BR,ILS,CP-990,BR-059,-1,3473.26,2025-01-18T21:21:07Z
TXN-GEN-000000562,ACCT-00080,-1,120,VU,SZL,CP-889,BR-086,-1,1013.81,2025-01-07T11:37:47Z
TXN-GEN-000000563,ACCT-00080,-1,130,MO,DKK,CP-889,BR-048,-1,11686.26,2025-01-09T08:34:46Z
TXN-GEN-000000564,ACCT-00080,-1,120,GA,ZAR,CP-990,BR-033,-1,4855.10,2025-01-20T08:53:37Z
TXN-GEN-000000565,ACCT-00080,-1,90,NO,AED,CP-889,BR-006,-1,3759.11,2025-01-09T22:54:34Z
TXN-GEN-000000566,ACCT-00080,-1,140,DK,LKR,CP-889,BR-088,-1,4681.04,2025-01-11T06:14:55Z
TXN-GEN-000000567,ACCT-00080,-1,70,CC,CZK,CP-990,BR-033,-1,1663.69,2025-01-07T22:36:49Z
TXN-GEN-000000568,ACCT-00080,-1,110,AD,ZAR,CP-889,BR-049,-1,1797.31,2025-01-12T15:29:24Z
TXN-GEN-000000569,ACCT-00080,-1,70,BE,HUF,CP-902,BR-056,-1,336.87,2025-01-25T20:49:43Z
TXN-GEN-000000570,ACCT-00080,-1,80,AR,SSP,CP-902,BR-079,-1,577.78,2025-01-11T16:34:03Z
TXN-GEN-000000571,ACCT-00081,-1,110,LB,QAR,CP-990,BR-070,-1,13305.37,2025-01-07T12:39:24Z
TXN-GEN-000000572,ACCT-00082,-1,110,BD,USN,CP-990,BR-022,-1,6162.05,2025-01-03T10:19:52Z
TXN-GEN-000000573,ACCT-00082,-1,80,US,XUA,CP-902,BR-027,-1,4678.26,2025-01-14T19:15:32Z
TXN-GEN-000000574,ACCT-00082,-1,120,GT,XTS,CP-990,BR-072,-1,698.08,2025-01-07T14:20:23Z
TXN-GEN-000000575,ACCT-00082,-1,140,SO,SGD,CP-990,BR-027,-1,14170.66,2025-01-20T06:45:23Z
TXN-GEN-000000576,ACCT-00082,-1,70,TH,UGX,CP-990,BR-054,-1,1091.71,2025-01-21T23:58:04Z
TXN-GEN-000000577,ACCT-00082,-1,130,SY,BMD,CP-990,BR-040,-1,14268.74,2025-01-01T20:28:08Z
TXN-GEN-000000578,ACCT-00082,-1,110,BY,SCR,CP-990,BR-008,-1,13894.01,2025-01-05T20:50:45Z
TXN-GEN-000000579,ACCT-00083,-1,70,AM,THB,CP-902,BR-046,-1,2196.12,2025-01-12T19:21:39Z
TXN-GEN-000000580,ACCT-00083,-1,80,LC,BND,CP-889,BR-028,-1,2495.00,2025-01-12T23:53:30Z
TXN-GEN-000000581,ACCT-00083,-1,130,AI,AED,CP-889,BR-077,-1,8227.74,2025-01-06T02:24:58Z
TXN-GEN-000000582,ACCT-00083,-1,70,GQ,PGK,CP-889,BR-041,-1,2240.73,2025-01-23T01:05:39Z
TXN-GEN-000000583,ACCT-00083,-1,100,CM,MAD,CP-990,BR-003,-1,1238.10,2025-01-01T19:07:12Z
TXN-GEN-000000584,ACCT-00083,-1,70,CC,TWD,CP-902,BR-075,-1,3297.66,2025-01-19T04:07:13Z
TXN-GEN-000000585,ACCT-00083,-1,140,MO,SSP,CP-889,BR-017,-1,4621.72,2025-01-25T08:06:30Z
TXN-GEN-000000586,ACCT-00083,-1,90,TM,MWK,CP-889,BR-022,-1,4182.91,2025-01-12T06:48:22Z
TXN-GEN-000000587,ACCT-00084,-1,70,SN,MNT,CP-889,BR-080,-1,402.87,2025-01-26T07:39:18Z
TXN-GEN-000000588,ACCT-00084,-1,140,TF,DOP,CP-990,BR-071,-1,1727.60,2025-01-12T12:34:06Z
TXN-GEN-000000589,ACCT-00085,-1,90,TC,CDF,CP-902,BR-074,-1,2093.60,2025-01-22T05:11:35Z
TXN-GEN-000000590,ACCT-00085,-1,70,GQ,MRU,CP-990,BR-033,-1,1143.55,2025-01-01T07:04:39Z
TXN-GEN-000000591,ACCT-00085,-1,90,AS,MXV,CP-990,BR-012,-1,4642.49,2025-01-02T22:32:31Z
TXN-GEN-000000592,ACCT-00085,-1,100,GB,SLE,CP-889,BR-064,-1,4956.42,2025-01-03T15:26:32Z
TXN-GEN-000000593,ACCT-00085,-1,120,HN,VND,CP-889,BR-001,-1,9336.56,2025-01-14T17:32:11Z
TXN-GEN-000000594,ACCT-00085,-1,90,PF,KPW,CP-990,BR-060,-1,573.26,2025-01-21T15:53:34Z
TXN-GEN-000000595,ACCT-00085,-1,110,FJ,SOS,CP-990,BR-074,-1,13455.59,2025-01-18T10:46:23Z
TXN-GEN-000000596,ACCT-00086,-1,130,LB,TND,CP-902,BR-039,-1,13263.77,2025-01-02T07:01:37Z
TXN-GEN-000000597,ACCT-00086,-1,70,KP,BYN,CP-990,BR-060,-1,1221.45,2025-01-18T07:40:42Z
TXN-GEN-000000598,ACCT-00086,-1,90,SO,PYG,CP-902,BR-008,-1,2170.14,2025-01-11T06:56:24Z
TXN-GEN-000000599,ACCT-00088,-1,80,TV,SHP,CP-990,BR-087,-1,3217.30,2025-01-21T21:15:27Z
TXN-GEN-000000600,ACCT-00088,-1,90,ZM,KRW,CP-990,BR-008,-1,1552.68,2025-01-24T14:46:09Z
TXN-GEN-000000601,ACCT-00088,-1,130,MX,LSL,CP-889,BR-033,-1,7395.28,2025-01-09T07:21:55Z
TXN-GEN-000000602,ACCT-00089,-1,80,DJ,NGN,CP-990,BR-044,-1,2945.52,2025-01-30T18:44:58Z
TXN-GEN-000000603,ACCT-00089,-1,70,AL,MYR,CP-902,BR-083,-1,1254.36,2025-01-29T08:30:01Z
TXN-GEN-000000604,ACCT-00089,-1,70,GF,BMD,CP-990,BR-048,-1,4906.86,2025-01-06T06:28:20Z
TXN-GEN-000000605,ACCT-00089,-1,130,ET,XAF,CP-902,BR-081,-1,12844.43,2025-01-05T00:08:33Z
TXN-GEN-000000606,ACCT-00089,-1,120,ER,UGX,CP-990,BR-044,-1,9569.00,2025-01-08T07:46:54Z
TXN-GEN-000000607,ACCT-00089,-1,110,TG,KES,CP-990,BR-028,-1,1124.21,2025-01-11T08:25:19Z
TXN-GEN-000000608,ACCT-00089,-1,70,KI,XBB,CP-902,BR-067,-1,979.13,2025-01-20T12:57:45Z
TXN-GEN-000000609,ACCT-00089,-1,90,JO,GYD,CP-902,BR-071,-1,2411.34,2025-01-20T07:13:33Z
TXN-GEN-000000610,ACCT-00089,-1,90,HK,XXX,CP-889,BR-020,-1,1757.38,2025-01-27T21:51:41Z
TXN-GEN-000000611,ACCT-00089,-1,90,IL,FJD,CP-902,BR-025,-1,4211.82,2025-01-19T11:29:01Z
TXN-GEN-000000612,ACCT-00089,-1,110,BE,AOA,CP-990,BR-044,-1,9572.40,2025-01-12T11:28:44Z
TXN-GEN-000000613,ACCT-00089,-1,130,TT,MVR,CP-889,BR-008,-1,14021.59,2025-01-21T19:07:12Z
TXN-GEN-000000614,ACCT-00089,-1,70,VC,SDG,CP-889,BR-028,-1,1121.56,2025-01-08T12:25:37Z
TXN-GEN-000000615,ACCT-00089,-1,100,BL,XBA,CP-990,BR-048,-1,1423.88,2025-01-19T01:22:21Z
TXN-GEN-000000616,ACCT-00089,-1,130,GY,CLF,CP-990,BR-060,-1,12357.70,2025-01-17T21:14:39Z
TXN-GEN-000000617,ACCT-00089,-1,70,VA,RUB,CP-889,BR-049,-1,4767.72,2025-01-06T08:41:11Z
TXN-GEN-000000618,ACCT-00089,-1,120,ER,CZK,CP-902,BR-057,-1,6705.06,2025-01-10T19:17:10Z
TXN-GEN-000000619,ACCT-00089,-1,140,NL,AZN,CP-889,BR-006,-1,1690.98,2025-01-11T15:53:56Z
TXN-GEN-000000620,ACCT-00089,-1,100,DE,XPT,CP-889,BR-016,-1,1376.39,2025-01-31T15:21:53Z
TXN-GEN-000000621,ACCT-00090,-1,90,IT,SEK,CP-990,BR-018,-1,410.22,2025-01-25T02:37:21Z
TXN-GEN-000000622,ACCT-00090,-1,130,GA,UGX,CP-990,BR-080,-1,2620.64,2025-01-15T18:26:56Z
TXN-GEN-000000623,ACCT-00090,-1,140,CF,XAG,CP-889,BR-044,-1,3075.17,2025-01-19T06:51:24Z
TXN-GEN-000000624,ACCT-00090,-1,130,PL,XAG,CP-889,BR-084,-1,3400.25,2025-01-15T07:24:32Z
TXN-GEN-000000625,ACCT-00090,-1,100,CD,DKK,CP-990,BR-050,-1,3000.92,2025-01-24T21:13:24Z
TXN-GEN-000000626,ACCT-00090,-1,90,CU,SZL,CP-902,BR-041,-1,2249.21,2025-01-15T14:38:50Z
TXN-GEN-000000627,ACCT-00090,-1,130,TN,BRL,CP-902,BR-036,-1,7246.49,2025-01-09T13:01:04Z
TXN-GEN-000000628,ACCT-00090,-1,140,AO,PGK,CP-889,BR-084,-1,11413.19,2025-01-16T17:22:23Z
TXN-GEN-000000629,ACCT-00090,-1,100,SX,SGD,CP-990,BR-083,-1,2915.72,2025-01-23T07:48:47Z
TXN-GEN-000000630,ACCT-00090,-1,70,KW,NZD,CP-889,BR-004,-1,2071.06,2025-01-31T08:11:38Z
TXN-GEN-000000631,ACCT-00090,-1,90,ZM,XCD,CP-889,BR-042,-1,2122.36,2025-01-03T17:59:12Z
TXN-GEN-000000632,ACCT-00090,-1,110,HU,MXV,CP-990,BR-077,-1,7507.11,2025-01-17T04:20:35Z
TXN-GEN-000000633,ACCT-00090,-1,110,BW,BOB,CP-902,BR-037,-1,13652.18,2025-01-14T09:21:39Z
TXN-GEN-000000634,ACCT-00090,-1,100,BN,ERN,CP-889,BR-078,-1,3319.10,2025-01-19T05:45:02Z
TXN-GEN-000000635,ACCT-00090,-1,140,NA,ZMW,CP-990,BR-026,-1,2561.36,2025-01-10T03:21:59Z
TXN-GEN-000000636,ACCT-00090,-1,120,NF,MDL,CP-902,BR-033,-1,13396.22,2025-01-07T23:09:18Z
TXN-GEN-000000637,ACCT-00090,-1,90,TC,DKK,CP-902,BR-012,-1,1042.46,2025-01-01T20:23:49Z
TXN-GEN-000000638,ACCT-00090,-1,90,BJ,UYU,CP-990,BR-057,-1,410.22,2025-01-17T19:17:50Z
TXN-GEN-000000639,ACCT-00091,-1,140,QA,TTD,CP-902,BR-026,-1,8999.69,2025-01-18T22:59:42Z
TXN-GEN-000000640,ACCT-00091,-1,110,NC,EUR,CP-902,BR-031,-1,4630.20,2025-01-01T08:24:48Z
TXN-GEN-000000641,ACCT-00091,-1,120,MF,SGD,CP-902,BR-022,-1,14330.39,2025-01-28T13:50:45Z
